URL,Last Modification,News Title,News Publication Date,News Name,News Language,News Text
https://www.dhnet.be/regions/luxembourg/2023/08/03/nos-agences-de-voyage-en-luxembourg-prises-dassaut-HVVD6BACQRGQVADQO6KQLWFCLI/,2023-08-03T08:40:57.553Z,Nos agences de voyage en Luxembourg prises d'assaut,2023-08-03T08:40:57.553Z,DH Les Sports +,fr-be,"Le mauvais temps persistant incite les personnes qui avaient décidé de rester en Belgique en août à quand même décider de partir au soleil.
""Nous sommes assaillis de demandes, dit Séverine, de l’agence Gigatour Mondial Express à Libramont. Ils nous disent qu’ils n’en peuvent plus de ce temps de Toussaint ! Nous leur trouvons encore quelques destinations possibles, surtout en Tunisie, Espagne et aussi en Bulgarie pour ceux qui recherchent des prix abordables. En cherchant, on arrive à compléter des avions, mais il faut reconnaître que les tarifs deviennent plus élevés. Nous trouvons des solutions pour la plupart. En revanche, vu la forte demande, nous avons plus de difficultés à satisfaire la clientèle plus exigeante.""
Cette agence de Libramont précise aussi que la demande est déjà forte pour les réservations des vacances de Toussaint, désormais étalées sur 15 jours.
Autre son de cloche au sud de la province, à l’agence arlonaise Areltour et Club Med Corner. Tout y est complet et on n’y a quasiment plus rien à proposer. ""Il reste quelques séjours, mais les moins intéressants. Le Last Minute n’est plus possible car les gens réservent massivement depuis un an en profitant des rabais importants proposés. Il nous reste des formules All Incluse de 1000 à 1200€ par personne/semaine. Et encore, ce sont les moins chères !"", confie le responsable de l’agence, Frédéric Back.
""Hier, des clients m’ont demandé de leur trouver une destination de 4 jours au soleil. Je leur ai trouvé péniblement 2 nuits en Tunisie."""
https://www.dhnet.be/actu/edito/2023/08/03/la-sante-nest-plus-un-service-de-premiere-necessite-GDP5DZICANB2TJCHZTBABBHVMQ/,2023-08-03T08:38:17.637Z,La santé n’est plus un service de première nécessité,2023-08-03T08:38:17.637Z,DH Les Sports +,fr-be,"Hier, La Libre évoquait le succès des maisons médicales, fréquentées par près d’un 1/6 de la population à Bruxelles. Ces lieux de soins de première ligne quasi gratuits, parfois totalement, constituent peut-être le dernier véritable organe de santé publique en Belgique.
Depuis longtemps, les hôpitaux sont soumis au diktat de la rentabilité. Le manque de lits en soins intensifs lors de la crise Covid fut l’un des éléments les plus saillants de cette vision ultracapitaliste de la santé au sens large du terme. Tandis que les firmes pharmaceutiques n’hésitent pas à retirer du marché certains médicaments pourtant essentiels à la survie ou au bien-être de nombreux patients parce qu’ils ne sont pas rentables.
Ces mêmes firmes engrangent des surprofits considérables en ne dévoilant pas le véritable coût de fabrication de leurs médicaments, laissant la sécurité sociale, donc le contribuable, payer la douloureuse. Une santé accessible, au même titre que l’accès à l’eau, la mobilité ou les services postaux, font pourtant partie des biens et services de première nécessité. Force est de constater que ce n’est plus le cas depuis longtemps."
https://www.dhnet.be/sports/omnisports/athletisme/2023/08/03/polemique-aux-jeux-universitaires-cette-sprinteuse-se-ridiculise-avec-le-100-metres-le-plus-lent-de-lhistoire-video-R2UXADXARFDZ3LVCUMO5TESHWM/,2023-08-03T08:34:47.754Z,Polémique aux Jeux universitaires: cette sprinteuse se ridiculise avec le 100 mètres le plus lent de l'histoire (VIDEO),2023-08-03T08:34:47.754Z,DH Les Sports +,fr-be,"Nasra Abukar, une athlète somalienne, a établi le record du... temps le plus lent de l'histoire des Jeux universitaires sur le 100 mètres féminin, à Chengdu (Chine). Avec une chrono de 21""81, Abukar a terminé à une dizaine de secondes de ses concurrentes, prouvant qu'elle n'avait pas vraiment sa place dans la compétition.
Mais comment est-elle arrivée là ? C'est là que la polémique fait rage puisqu'elle serait la nièce du président de la fédération somalienne d'athlétisme, un certain Khadija Aden Dahir... à qui le ministre des sports somalien a déjà demandé des comptes."
https://www.dhnet.be/conso/bons-plans/2023/08/03/offre-exclusive-a-ne-pas-manquer-decouvrez-vite-ce-lait-bronzant-en-spray-a-prix-reduit-sur-amazon-XZV5QPOM3JCB3JSCYX34PJ4NJI/,2023-08-03T08:28:53.311Z,,2023-08-03T08:28:53.311Z,DH Les Sports +,fr-be,"Préparez-vous à profiter pleinement des plaisirs de l’été tout en préservant la santé de votre peau grâce au Collistar Lait Spray bronzant SPF 30. Et ce n’est pas tout ! Sur Amazon, vous bénéficiez actuellement d’une offre exclusive de -20 % de réduction sur ce produit. Ne laissez pas passer cette occasion unique de vous procurer le meilleur des solaires pour une peau éclatante, douce et protégée.
Cette offre flash vous permet de mettre la main sur le Collistar Lait Spray bronzant SPF 30 à un prix réduit de -20 %, ce qui en fait une excellente affaire. Il est à présent à 17,39 € au lieu de 21,75 € ! Vous pouvez vous offrir une protection solaire haut de gamme sans vous ruiner. N’hésitez plus et profitez de cette réduction exceptionnelle pour vous préparer aux journées ensoleillées en toute sérénité, d’autant plus que sur le site de Collistar, il est vendu à 34 €, vous économisez donc plus de 16 € en passant par Amazon !
Ce lait solaire est le compagnon idéal pour les amateurs et les amatrices de sport en extérieur, grâce à sa formule enrichie en vitamine E, bêtaglucan, et substances hydratantes. Ces ingrédients préservent la fraîcheur, la douceur et la souplesse de votre épiderme même après de longues expositions au soleil. La protection SPF 30 assure une barrière efficace contre les rayons UV tout en favorisant un bronzage uniforme et durable. Sa texture légère et résistante à l’eau rend son application pratique et agréable et vous permet de vous baigner ou de faire du sport tout en restant protégé."
https://www.dhnet.be/sports/football/division-1a/anderlecht/2023/08/03/dossier-chaud-a-neerpede-stop-ou-encore-pour-stroeykens-qui-hesite-a-rester-au-rsca-RJEQXR66MNHUNARBY734GHB7IM/,2023-08-03T08:21:59.115Z,Dossier chaud à Neerpede : stop ou encore pour Stroeykens qui hésite à rester au RSCA ?,2023-08-03T08:21:59.115Z,DH Les Sports +,fr-be,"D’ici quelques jours, Mario Stroeykens (dix-huit ans) doit prendre une décision cruciale qui influencera le reste de sa carrière : resigner à Anderlecht ou tenter une aventure ailleurs. Cela fait des semaines que cela discute et le gamin ne parvient pas à trancher.
Le CEO Jesper Fredberg sait à quel point les supporters attachent de l’importance aux chances que le club offre aux produits de Neerpede. Les départs de Noah Sadiki (à l’Union) et surtout de Lucas Stassin (à Westerlo) leur sont restés à travers la gorge et l’intérêt du PSV pour Zeno Debast pourrait être le début d’une saga en ce mois d’août. Ils n’ont pas oublié que Duranville (à Dortmund) et Aït El Hadj (à Genk) ont également quitté le club en 2023 ; donc depuis que Fredberg est aux manettes.
D’où le souhait de Fredberg de pouvoir annoncer la signature de Stroeykens, à Anderlecht depuis ses huit ans. Yari Verschaeren doit être le prochain à convaincre de prolonger son bail.
Anderlecht a donc fait un effort financier considérable pour convaincre Stroeykens à prolonger son séjour à Anderlecht. Stassin, par exemple, n’a jamais reçu une proposition d’un tel ordre. Stroeykens (qui aura dix-neuf ans en septembre) doit devenir une des pièces maîtresses du nouvel Anderlecht et cela peut coûter quelque chose.
Mais le ""ket"" se tâte. Il n’est pas entièrement convaincu par les intentions sportives que le club a avec lui. Est-il considéré comme un titulaire potentiel ou plutôt comme un joker ? Recevra-t-il sa chance pendant plusieurs matchs, même si un Dreyer, Amuzu, Arsntad ou Raman ne répondent pas aux attentes ? Pourra-t-il se permettre de jouer un moins bon match sans être écarté du onze ? Va-t-il encore reculer d’un cran ou deux quand Vazquez sera prêt et quand un autre médian offensif débarquera ?
Le match à l’Union ne lui a pas donné le sentiment que le coach Brian Riemer compte absolument sur lui. Alors qu’Anderlecht était mené et ne se créait pas d’occasions, le Zellikois a pu monter à la… 90e. Et dans le match de gala contre l’Ajax, il n’a reçu sa chance qu’à la 85e.
Fredberg et Riemer tentent de lui expliquer qu’il doit être patient. Lors de la saison qui vient de s’écouler, il a fortement augmenté son temps de jeu comparé à la saison précédente. En tout, il a débuté quinze matchs et il est monté 26 fois au jeu. Il a marqué cinq fois, dont quatre buts très importants : deux à Malines (1-3), un en Coupe au Lierse (2-2) et un à Seraing (0-1).
Vu que Stroeykens n’a plus qu’un an de contrat – à la fin juin 2022, il avait prolongé d’un an –, Anderlecht serait obligé de le vendre lors de ce mercato-ci s’il refuse de resigner, vu qu’il serait en fin de contrat et donc gratuit en juin 2024. Stroeykens pourrait rapporter quelques millions mais pas de sommes folles comme Duranville (10 millions) ou Debast (entre quinze et vingt millions), vu qu’il est presque en fin de contrat et qu’il n’est pas titulaire.
Un joueur comme Stroeykens suscite évidemment l’intérêt de plusieurs clubs. Mais, là, aussi, la même question se pose : recevrait-il assez de temps de jeu s’il part dans un grand club européen ? Ou ferait-il mieux de passer via un club du subtop européen ou… via un autre grand club belge, pour ne pas brûler les étapes ?
En tout cas, il s’agit d’un dossier très important pour la direction du club qui a déjà perdu beaucoup de crédit auprès des supporters. Et ce serait un signal fort envers les autres jeunes de Neerpede qui a perdu plusieurs bons éléments lors de ce mercato, de pouvoir garder un de ses meilleurs Purple Talents."
https://www.dhnet.be/actu/monde/2023/08/03/15-mobil-homes-detruits-820-personnes-evacuees-dans-un-incendie-dans-le-sud-de-la-france-6GCA5VWAVJGCVLYJLPUPX4HHEE/,2023-08-03T08:12:45.025Z,"15 mobil-homes détruits, 820 personnes évacuées dans un incendie dans le sud de la France",2023-08-03T08:12:45.025Z,DH Les Sports +,fr-be,"Les sapeurs-pompiers sont intervenus vers 05h30 au camping Fleur de Camargue, situé à Saint-Laurent-d'Aigouze, au coeur d'une zone très touristique proche des stations du Grau-du-Roi, de la Grande-Motte et de la ville médiévale d'Aigues-Mortes.
Les 820 occupants de ce camping quatre étoiles, qui propose 176 bungalows à la location selon son site internet, ont été évacués et regroupés dans un gymnase mis à disposition par la mairie de Saint-Laurent-d'Aigouze, selon la même source.
""Grâce à l'engagement de 70 sapeurs-pompiers et de 29 engins de secours, dont huit véhicules incendies, le feu a pu être éteint vers 07h30"", a précisé à l'AFP le lieutenant-colonel Michel Cherbetian, selon qui le sinistre ""n'a pas fait de blessé"".
Le bilan est de ""15 mobil-homes et plusieurs voitures brulées"", a-t-il ajouté.
""Avec le vent qu'il y avait, sans une intervention rapide et massive, on risquait de perdre tout le camping"", a-t-il expliqué, en précisant que l'enquête confiée à la gendarmerie devra déterminer l'origine du sinistre.
Il faudra encore ""plusieurs heures"" pour sécuriser les lieux et procéder à la reconnaissance de l'ensemble des structures brulées"". ""Pour les gens dont la voiture ou le bungalow a été détruit, les vacances sont gâchées. Mais les autres occupants devraient pouvoir retourner au camping d'ici ce soir"", a estimé M. Cherbetian.
En juin 2022, 60 bungalows avaient été détruits à quelques kilomètres de là, au Grau-du-Roi, lors d'un incendie au sein du camping de l'Espiguette, l'un des plus grands d'Europe avec 2.000 emplacements répartis sur 42 ha."
https://www.dhnet.be/dernieres-depeches/2023/08/03/un-monde-climatise-est-il-inevitable-JDBUPEOKNRAE7HJ5A27LB553EM/,2023-08-03T08:08:44Z,Un monde climatisé est-il inévitable?,2023-08-03T08:08:44Z,DH Les Sports +,fr-be,"Généralisée aux Etats-Unis, décriée en Europe, convoitée en Asie du Sud... Face aux vagues de chaleur qui s'intensifient, la climatisation s'est imposée comme sujet de débat mondial.
Pour le meilleur et pour le pire, elle est l'une des solutions d'adaptation les plus répandues dans un monde qui se réchauffe. Pour des millions d'habitants, l'air conditionné est devenu un quasi-bien de première nécessité, assurant ni plus ni moins leur survie, selon les experts.
Mais si la climatisation apporte un soulagement immédiat, celui-ci est coûteux pour le climat.
Car pour alimenter ces climatiseurs en électricité, des centrales rejettent davantage de gaz à effet de serre dans l'atmosphère, réchauffant encore plus la planète.
Actuellement, la climatisation est responsable de l'émission d'environ un milliard de tonnes de CO2 par an, selon l'Agence internationale de l'énergie (AIE), sur un total de 37 milliards émises mondialement.
Est-il possible d'enrayer ce cercle vicieux ? Oui, plaident les spécialistes, en développant la part des énergies renouvelables, des climatiseurs moins gourmands en énergie, et d'autres techniques de refroidissement.
""Certains puristes pensent que nous ne devrions pas du tout utiliser l'air conditionné, mais je pense que ce n'est tout simplement pas faisable"", a déclaré à l'AFP Robert Dubrow, directeur du Centre sur le changement climatique et la santé à l'université Yale.
L'accès à l'air conditionné sauve déjà des dizaines de milliers de vies par an, un chiffre en augmentation, selon un récent rapport de l'AIE, dont il est l'un des auteurs.
Des études montrent que le risque de décès lié à la chaleur est réduit d'environ 75% pour les foyers ayant un climatiseur.
Aux Etats-Unis, où environ 90% des ménages sont équipés, d'autres travaux ont souligné le rôle de la climatisation pour protéger la population, et l'effet potentiellement dévastateur de coupures de courant en pleine vague de chaleur.
Mais au niveau mondial, sur les 3,5 milliards de personnes vivant dans des climats chauds, seules environ 15% ont l'air conditionné, estime l'AIE.
- Multiples défis -
Le nombre de climatiseurs dans le monde (environ 2 milliards aujourd'hui) est donc appelé à grimper en flèche, sous l'effet combiné de la hausse des températures et des revenus. Particulièrement en Chine, en Inde et en Indonésie.
En Inde, la part des foyers équipés de climatiseurs pourrait passer de 10% à 40% d'ici 2050, réduisant significativement l'exposition de la population à la chaleur, selon une récente étude.
Mais l'électricité supplémentaire requise équivaudrait à la production annuelle d'un pays comme la Norvège. Si le réseau indien utilise alors toujours autant d'énergies fossiles, cela signifierait environ 120 millions de tonnes de CO2 émises en plus - soit 15% des émissions du secteur énergétique du pays actuellement.
Les problèmes posés par l'air conditionné ne s'arrêtent pas là.
Les climatiseurs utilisent généralement des gaz réfrigérants (de type HFC) qui peuvent être des milliers de fois plus puissants que le CO2 en matière de réchauffement lorsqu'ils s'échappent dans l'atmosphère.
De plus, en rejetant de l'air chaud dans les rues, l'air conditionné contribue à des effets d'îlots de chaleur urbains. Une étude de 2014 a simulé la hausse de température, de nuit, à 1°C en centre-ville.
La climatisation pose par ailleurs un immense problème d'équité.
Le coût empêche de nombreuses familles d'y avoir accès. Et même lorsque l'appareil est installé, le prix de la facture d'électricité peut les forcer à choisir entre se refroidir et d'autres besoins essentiels.
- Solutions complémentaires -
""Dans certains pays"", mais aussi ""pour certaines personnes vulnérables"", comme les personnes âgées ou enceintes, ""nous avons vraiment besoin de la climatisation"", juge Enrica De Cian, chercheuse sur ces questions à l'université Ca' Foscari de Venise. Mais la combiner avec d'autres approches ""complémentaires"" est essentiel.
D'abord, en continuant à augmenter la part des énergies renouvelables dans la production d'électricité, afin que celle utilisée par les climatiseurs entraîne moins d'émissions.
Mais aussi en développant et installant des climatiseurs abordables consommant moins d'énergie, ce à quoi des start-up s'attellent. L'AIE plaide pour des normes d'efficacité plus strictes, mais aussi pour que les climatiseurs ne puissent être réglés à moins de 24°C.
Au-delà des émissions, ces aspects permettraient de limiter les risques de coupures de courant liées à une trop forte demande. Les jours de chaleur, la climatisation peut représenter plus de la moitié du pic de consommation.
Mais surtout, les experts martèlent le besoin simultané de mesures d'aménagement du territoire: multiplication des espaces verts et plans d'eau, trottoirs et toits réfléchissants les rayons du Soleil, meilleure isolation des bâtiments...
""Nous devons parvenir à nous refroidir de façon viable"", résume Robert Dubrow, car avec le réchauffement climatique ""les choses ne feront qu'empirer"". Or beaucoup de ces solutions sont ""très faisables"", selon lui. ""Les mettre en place n'est qu'une question de volonté politique."""
https://www.dhnet.be/dernieres-depeches/2023/08/03/genevieve-de-fontenay-figure-historique-du-concours-miss-france-est-morte-4AZSR5OYVFDZXI6QMOIDTTULXY/,2023-08-03T08:08:41Z,"Geneviève de Fontenay, figure historique du concours Miss France, est morte",2023-08-03T08:08:41Z,DH Les Sports +,fr-be,"Geneviève de Fontenay, figure historique du concours Miss France avant d'en devenir persona non grata, est décédée à l'âge de 90 ans, a appris mercredi l'AFP auprès de son entourage, confirmant une information de TF1.
Mme de Fontenay est décédée dans la nuit de lundi à mardi, ont précisé ces sources à l'AFP. Retirée de la vie publique depuis des années, elle avait été mise en examen en juin dernier pour injures et incitation à la discrimination transphobes.
Emblématique ""Miss des Miss"", elle avait claqué la porte du concours pour divergences de vues en 2010. Défendant une image conservatrice de la féminité, elle avait progressivement été ostracisée.
En 2002, Endemol, géant européen de la téléréalité, avait racheté la société Miss France. Rapidement, la ""dame au chapeau"" et Endemol étaient entrés ""en conflit éthique"", selon elle, sur l'organisation du concours et de la cérémonie.
Elle avait fini par en claquer la porte pour lancer son propre concours dissident Miss Prestige nationale, déclenchant une guerre judiciaire avec Endemol.
Née le 30 août 1932 à Longwy (Meurthe-et-Moselle) dans une famille de dix enfants dont elle était l'aînée, Geneviève Mulmann s'est tôt fait remarquer par ses tenues, portant dès l'adolescence des tailleurs chics.
Elle rencontre en 1954 le président de la structure Miss France de l'époque, Louis Poirot, dit de Fontenay, de 24 ans son aîné.
Elue ""Miss Elégance"" 1957, Geneviève de Fontenay a été un temps mannequin pour Balenciaga.
Elle reprendra seule en 1981 la direction du Comité Miss France, après la disparition de Louis de Fontenay.
Connue pour ses coups de gueule et ses propos polémiques, elle avait boycotté le centenaire des concours de beauté en France organisé fin 2020 par TF1. Geneviève de Fontenay rejetait la date de 1920 --celle du premier concours de ""la plus belle femme de France""-- et retenait celle de 1928, lorsqu'il fut rebaptisé ""Miss France"".
""Tristesse et émotion après la disparition de notre chère dame au chapeau (...) J’aimais son franc-parler, ses emportements patriotiques, sa défense des @MissFrance RIP pensées à sa famille"", a réagi sur le réseau social X (ex-Twitter) le journaliste et animateur Stéphane Bern."
https://www.dhnet.be/dernieres-depeches/2023/08/03/foot-marseille-battu-par-leverkusen-en-amical-1-2-malgre-un-velodrome-bouillant-KKRT57ZXFFAFNCDMSHLT67P5ZI/,2023-08-03T08:08:37Z,Foot: Marseille battu par Leverkusen en amical (1-2) malgré un Vélodrome bouillant,2023-08-03T08:08:37Z,DH Les Sports +,fr-be,"L'Olympique de Marseille a été battu mercredi par le Bayer Leverkusen (1ère division allemande) 1-2 lors de son dernier match amical de pré-saison, malgré le soutien d'un Vélodrome à l'ambiance digne des soirées européennes.
Les Allemands ont marqué leurs deux buts suite à des erreurs de mains du portier marseillais Pau Lopez sur corners, ouvrant le score dès la 14e minute par l'entremise de Jonathan Tah puis juste avant la mi-temps (40e) par Nadiem Amiri. Les Marseillais y ont cru jusqu'au bout suite à la réduction du score de François Mughe (78e).
Cette défaite marseillaise ponctue une campagne de préparation mitigée dans les scores (deux victoires, contre Nîmes, National, et Waalwijk, 1ère division néerlandaise) pour deux défaites (Eupen, 1ère division belge et Leverkusen, 6e de Bundesliga l'an passé) mais prometteuse dans le jeu.
Les hommes de Marcelino devront rapidement rebondir et soigner leurs sautes de concentration avant leur déplacement crucial chez les Grecs du Panathinaïkos, dans une semaine lors du 3e tour qualificatif de la Ligue des champions, s'ils veulent encore rêver de C1, un objectif aussi important financièrement que sportivement.
Mais cette défaite sur le papier ne reflète pas totalement la physionomie de la rencontre tant les Phocéens ont plutôt maîtrisé leur sujet, se procurant davantage d'occasions et montrant une réelle complicité entre eux, mais péchant dans le dernier geste.
Il faut dire que les joueurs, surtout les ""anciens"", ont besoin de se réadapter à un système de jeu totalement différent de celui d'Igor Tudor, parti en fin de saison dernière, basé sur un pressing constant et des courses à haute intensité.
Désormais, terminée la défense à trois, place à un plus classique 4-4-2 où le jeu sur les côtés est beaucoup plus prononcé que l'ex-système axial du Croate.
- Forte pression marseillaise -
Dans un stade bouillant, Marcelino a d'emblée aligné pratiquement toutes ses nouvelles recrues qui se sont (inégalement) illustrées: Aubameyang et Ndiaye, sorti sur blessure en seconde période, sont restés discrets alors que Sarr et Kondogbia ont montré de belles choses.
Malgré une forte pression mise par les Marseillais dès l'entame du match, les Allemands ont ouvert le score contre le cours du jeu: sur un corner, Lopez, gêné par Kondogbia, a boxé le ballon directement sur Jonathan Tah au second poteau qui n'avait plus qu'à ajuster de la tête... dans le but laissé vide (14e).
Malgré des incursions marseillaises, d'""Aubame"" de la tête (22e) ou sur une frappe lointaine d'Ounahi (31e), ce sont Allemands qui ont aggravé le score sur un corner direct d'Amiri (40e), Lopez, loin de sa ligne, ne pouvant que dégager la balle dans sa cage.
Ce dernier a quand même sauvé les siens du naufrage par deux belles claquettes successives suite à des frappes lointaines d'Amiri (44e) puis Granit Xhaka, arrivé cet été d'Arsenal (45e).
En seconde période, les Marseillais ont multiplié les assauts mais ont péché dans la finition: Sarr (46e), Kondogbia (53e), Aubameyang (53e), Ounahi (57e), Clauss (63e), Mbemba (65e) ont été trop tendres dans le dernier geste.
Jusqu'à la réduction du score du jeune François Mughe (78e) sur un centre ayant surpris toute la défense allemande au second poteau de Gueye (78e), pas suffisant pour retourner la situation, malgré un public debout."
https://www.dhnet.be/dernieres-depeches/2023/08/03/thailande-la-cour-constitutionnelle-prolonge-limpasse-politique-5ZQFYXMG4REP5CQTK66UJUPZYU/,2023-08-03T08:08:34Z,Thaïlande: la Cour constitutionnelle prolonge l'impasse politique,2023-08-03T08:08:34Z,DH Les Sports +,fr-be,"L'impasse politique se prolonge en Thaïlande après la décision jeudi de la Cour constitutionnelle de reporter l'examen d'une plainte du vainqueur des dernières élections concernant la candidature au poste de Premier ministre.
Pita Limjaroenrat, le chef du parti réformiste Move Forward (MFP) arrivé en tête du scrutin du 14 mai, a été bloqué aux portes du pouvoir le mois dernier à la suite du refus du parlement de revoter sur son nom après avoir rejeté sa candidature une première fois.
La Cour a été saisie par le médiateur du royaume sur la constitutionnalité de ce refus et devait dire jeudi si elle acceptait d'examiner cette plainte, mais elle a reporté sa décision au 16 août, rendant impossible le vote prévu au parlement vendredi sur la candidature d'une nouvelle personnalité.
""La demande nécessite un examen approfondi car elle touche au principe administratif dans le système de la monarchie constitutionnelle (...) la Cour a donc décidé de reporter sa délibération afin de recueillir plus d'informations"", a-t-elle expliqué dans un communiqué.
""Le vote pour le Premier ministre demain (vendredi) est reporté - nous devrons attendre la décision de la Cour constitutionnelle le 16 août"", a déclaré aux journalistes Wan Muhamad Noor Matha, le président de la chambre basse du parlement.
Après le retrait de M. Pita, la coalition pro-démocratie qui le soutenait a éclaté et le Pheu Thai, principal allié du MFP et arrivé en deuxième position aux élections, tente de constituer une nouvelle majorité autour de son candidat, l'homme d'affaires Srettha Thavisin.
Pour devenir Premier ministre, un candidat doit être approuvé à la majorité par les deux chambres, les 500 députés élus et les 250 sénateurs nommés par l'ancienne junte.
- Jeunesse avide de changements -
Poids lourd de la politique dirigé en sous-main par la famille Shinawatra qui compte deux anciens Premiers ministres évincés par des coups d'Etat, le Pheu Thai devait présenter jeudi sa nouvelle coalition, mais cette annonce a également été reportée sine die.
Sans les 151 sièges du MFP, le Pheu Thai est en pourparlers avec d'autres partis pour construire une majorité parlementaire, incluant certains membres de la majorité sortante issue du coup d'Etat militaire de 2014.
La nouvelle a déclenché la colère de certains partisans du MFP et même de certains partisans du Pheu Thai.
Move Forward a remporté à la surprise générale le scrutin du 14 mai grâce au soutien massif d'une jeunesse avide de changements profonds dans le royaume, gouverné par l'armée depuis quasiment une décennie.
Mais la candidature de Pita Limjaroenrat au poste de Premier ministre a été balayée par les sénateurs, triés sur le volet par l'ancienne junte, en raison de sa détermination à réformer la très stricte loi sur la diffamation royale."
https://www.dhnet.be/dernieres-depeches/2023/08/03/a-lisbonne-pour-les-jmj-le-pape-rencontre-des-victimes-de-pedocriminalite-dans-leglise-OC44AU56KFHK3G7US34UZWHXE4/,2023-08-03T08:08:31Z,"A Lisbonne pour les JMJ, le pape rencontre des victimes de pédocriminalité dans l'Eglise",2023-08-03T08:08:31Z,DH Les Sports +,fr-be,"Arrivé mercredi à Lisbonne pour participer aux Journées mondiales de la jeunesse, le pape a rencontré des victimes de violences sexuelles commises par des membres du clergé portugais, six mois après la publication d'un rapport accablant pour l’Eglise du pays ibérique.
""Le pape François a reçu à la nonciature un groupe de 13 personnes, victimes d’abus de la part de membres du clergé"", a annoncé le Vatican dans la soirée.
""La rencontre s'est tenue dans une ambiance d'écoute intense et a duré plus d'une heure"", a précisé le Saint Siège dans un bref communiqué.
Un peu plus tôt, au premier jour d'un déplacement de cinq jours au Portugal, le souverain pontife avait évoqué devant sa hiérarchie ecclésiastique ""la déception et la colère que certains ressentent à l'égard de l'Eglise, parfois à cause de notre mauvais témoignage et des scandales qui en ont défiguré le visage"".
Selon lui, ces scandales ""appellent à une purification humble et constante, en partant du cri de douleur des victimes, toujours à accueillir et à écouter"".
Dans un rapport remis en février, une commission d'experts indépendants mandatée par les évêques portugais avait établi qu'au moins 4.815 mineurs ont été victimes de violences sexuelles dans un contexte religieux depuis 1950, des actes dissimulés par la hiérarchie catholique de façon ""systémique"".
""Cette rencontre du Saint Père représente la confirmation de la voie de la réconciliation que l'Eglise au Portugal est en train de parcourir à ce sujet"", a réagi mercredi la Conférence épiscopale de ce pays où 80% des 10 millions d'habitants se définissent comme catholiques.
- ""Bâtir des ponts"" pour la paix en Ukraine -
Dans un premier discours aux responsables politiques et aux diplomates en poste au Portugal, le pape avait appelé l'Europe à ""bâtir des ponts"" pour la paix en Ukraine.
""En regardant avec affection l'Europe et l’esprit de dialogue qui la caractérise, on pourrait lui demander : vers où navigues-tu, si tu ne proposes pas d'itinéraires de paix, de voies créatives pour mettre fin à la guerre en Ukraine (...) ?"", a lancé Jorge Bergoglio.
""Nous naviguons sur l’océan de l'histoire en des temps tumultueux et nous ressentons le manque de courageux itinéraires de paix"", a regretté le pape, qui ne cesse d'appeler à faire taire les armes en Ukraine depuis le début de l’invasion russe en février 2022.
Le jésuite argentin de 86 ans a été accueilli avec les honneurs militaires dans la capitale portugaise, où sont attendus un million de jeunes pèlerins à l'occasion de ce rassemblement international majeur au sein d'une Église catholique en pleine réflexion sur son avenir.
""Nous sommes la jeunesse du pape !"", ont scandé des centaines de fidèles en tapant sur des tambours et agitant des drapeaux aux couleurs de leurs pays pendant qu'ils l'attendaient devant le palais de Belém, où il s'est entretenu avec le président du Portugal, Marcelo Rebelo de Sousa.
- ""Dans le bon sens"" -
Des jeunes de presque toutes les nations du monde ont afflué sous le soleil de la capitale portugaise pour cette semaine de rendez-vous festifs, culturels et spirituels, qui s'est ouverte mardi par une messe au sommet d'une colline surplombant le centre-ville.
Ce coup d'envoi a rassemblé une foule de 200.000 pèlerins, selon la police portugaise. D'après les estimations des autorités locales, ils pourraient être 750.000 pour la cérémonie d'accueil du pape qui aura lieu jeudi soir sur le même site.
Quelque 16.000 membres des forces de l'ordre et des services médicaux sont déployés pour l'occasion et plusieurs routes et stations de métro sont fermées, un défi pour Lisbonne, une cité de 550.000 habitants qui accueille déjà de nombreux touristes en cette période estivale.
Avec 11 discours et une vingtaine de rendez-vous, le programme de ce 42e voyage à l'étranger est chargé pour l'évêque de Rome, deux mois après une lourde opération de l'abdomen.
A moins de deux mois de l'ouverture d'un rassemblement mondial à Rome destiné à se pencher sur l'avenir de l’Église, cet évènement fait aussi office de baromètre sur la position des jeunes catholiques vis-à-vis de l'accueil des LGBT+, du mariage des prêtres ou de la place des femmes. Autant de sujets sur lesquels François a progressivement esquissé des réformes en 10 ans de pontificat.
Le pape a d'ailleurs confié aux journalistes vouloir continuer à encourager la jeunesse catholique à ""mettre la pagaille"", une référence à son expression employée aux JMJ de Rio en 2013 pour inciter les jeunes à s'engager dans l’Eglise.
""Le pape est quelqu'un de spécial car il est en train de changer la doctrine de l'église dans le bon sens"", a commenté Maria Alvarez, une Espagnole de 45 ans."
