URL,Last Modification,News Title,News Publication Date,News Name,News Language,Text Content
https://www.vrt.be/vrtnws/nl/2023/07/31/rotterdams-station-dicht-dwarsliggers-onder-sporen-gekrompen-do/,,Rotterdams station dicht: dwarsliggers onder sporen gekrompen door urine,2023-07-31T21:55:21+02:00,VRT NWS,nl,"Het station Rotterdam Blaak, in het centrum van de Nederlandse havenstad, is de hele week gesloten omdat de houten dwarsliggers onder de sporen moeten worden vervangen. Volgens infrastructuurbeheerer ProRail is het hout van de dwarsliggers gekrompen door onder meer urine die vroeger uit de treintoiletten op de sporen is geloosd.
Volgens ProRail gelden er bepaalde normen voor houten dwarsliggers. Als die worden overschreden, gaan de dwarsliggers krimpen, waardoor treinen niet meer op de sporen passen. Vooral in tunnels is dat een probleem, want daar wordt urine uit treintoiletten niet weggewassen door de regen.
De nieuwe dwarsliggers in Rotterdam zijn van beton en kunststof. Bovendien wordt de inhoud van de toiletten van de nieuwe treinen niet meer geloosd op de sporen, maar opgevangen."
https://www.vrt.be/vrtnws/nl/2023/07/31/kmi-maand-juli/,,Maand juli telde het hoogste aantal regendagen in 35 jaar,2023-07-31T21:06:26+02:00,VRT NWS,nl,"De afgelopen maand juli telde 21 neerslagdagen. Dat is het hoogste aantal in 35 jaar, en één dag meer dan 2011. De maand was somber en nat, maar de waarden zijn eigenlijk niet zo uitzonderlijk. ""Zelfs het aantal regendagen is niet uitzonderlijk. Juli 2023 komt zelfs niet in de top-20 van de julimaanden met de meeste regendagen"", vertelt weerman David Dehenauw van het KMI.
We hebben misschien wel het gevoel dat het veeleer een herfstmaand was, maar de  opgetekende waarden zijn niet zo extreem. De gemiddeldetemperatuurwas met 18,4 graden Celsius heel normaal - het langjarig gemiddelde voor Ukkel bedraagt 18,7 graden.
Hetneerslagtotaalbedroeg tot en met zondag 113,2 millimeter, en daar kwam vandaag dus nog een klets water bij. Gemiddeld valt er in juli 76,9 millimeter regen.
Juli 2023 staat in scherp contrast met juli vorig jaar, toen we amper 5 regendagen telden
Maar zo heel uitzonderlijk is juli 2023 niet. De voorbije maand haalt zelfs niet eens de top-20 op het lijstje met de meeste regendagen in juli, onderstreept Dehenauw. Het is wel zo dat we het de afgelopen jaren anders gewoon zijn geraakt, met veel droge zomers.
Het kwakkelweer zou nog zeker een week aanhouden. Maar in de tweede week van augustus zou er toch een weersverbetering in zitten, met wat droger weer en iets hogere temperaturen.
BEKIJK - Het meest recente weerbericht met weerman Bram:"
https://www.vrt.be/vrtnws/nl/2023/07/31/minstens-8-doden-bij-politieoperatie-in-brazilie-wraakactie-na/,,Minstens 8 doden bij politieoperatie in Brazilië: wraakactie na moord op agent?,2023-07-31T21:01:14+02:00,VRT NWS,nl,"Bij een politieactie in de Braziliaanse kuststad Guarujá, in de deelstaat São Paulo, zijn minstens acht mensen om het leven gekomen. Burgers beschuldigen de agenten van machtsmisbruik en marteling tijdens een wraakactie. Provinciegouverneur Tarcísio de Freitas ontkent dat er ""excessen"" zijn gebeurd, maar belooft wel een onderzoek.
Verschillende inwoners van Guarujá zeggen aan Braziliaanse media dat politieagenten minstens een man hebben gemarteld en vermoord. In totaal zouden ze nog zo'n 60 mensen in arme buurten met de dood hebben bedreigd. Provinciegouverneur Tarcísio de Freitas bevestigt dat er acht dodelijke slachtoffers zijn, maar zegt dat er geen excessen hebben plaatsgevonden. De ombudsman van de deelstaat São Paulo heeft het over minstens tien doden.
De politieactie is vorige vrijdag begonnen, na de moord op een agent. ""We gaan het onderzoeken, we gaan arresteren, we gaan het voor de rechter brengen"", zegt de provinciegouverneur. ""Dat is precies wat er dit weekend is gedaan. Ik ben buitengewoon blij met het optreden van de politie en zeer bedroefd door wat er is gebeurd, want niets zal een familieman terugbrengen.""
De Braziliaanse politie heeft een gewelddadige reputatie. Vorig jaar zijn in het land minstens 6.133 mensen om het leven gekomen door politiegeweld. Dat betekent gemiddeld 17 doden per dag. Dat blijkt uit onderzoek van het nieuwsportaal G1, het Braziliaanse Forum voor Openbare Veiligheid en de Universiteit van São Paulo."
https://www.vrt.be/vrtnws/nl/2023/07/31/door-slecht-weer-zijn-het-drukke-dagen-voor-indoorattracties-aan/,,Door slecht weer zijn het drukke dagen voor indoorattracties aan kust,2023-07-31T20:52:22+02:00,VRT NWS,nl,"Aan de kust is het door het slechte weer de afgelopen maand druk geweest in de indoorattracties. Vooral toeristen met kinderen zijn bij regen op zoek naar een alternatief voor een dagje strand. SEA LIFE Blankenberge heeft zelfs vier keer vroegtijdig de deuren moeten sluiten omdat de attractie in de loop van de namiddag volzet was.
Gezinnen die op vakantie zijn aan zee, hebben door het slechte weer van de voorbije dagen niet veel naar het strand kunnen gaan. En dan vormen de indoorattracties een welgekomen alternatief voor ouders en kinderen. En dat hebben ze gemerkt in SEA LIFE Blankenberge. Directeur Steve Vermote: ""Vandaag 31 juli hebben we de deuren vroegtijdig moeten sluiten omdat het vol zat. Dat is in juli vier keer gebeurd, telkens op regendagen."""
https://www.vrt.be/vrtnws/nl/2023/07/31/zorgmedewerker-aangevallen-door-geinterneerde-in-gevangenis-antw/,,"Zorgmedewerker aangevallen door geïnterneerde in gevangenis Antwerpen, vakbond vraagt meer veiligheidsmaatregelen",2023-07-31T20:50:15+02:00,VRT NWS,nl,"In de gevangenis van Antwerpen heeft een geïnterneerde een zorgmedewerker aangevallen. Dat schrijft ATV en is bevestigd aan Radio2 in Antwerpen. Het incident dateert van afgelopen vrijdag. Het gebeurt vaker dat cipiers worden aangevallen in de Begijnenstraat, maar het is uitzonderlijk dat een zorgmedewerker het slachtoffer wordt van agressie.
De zorgmedewerker werd aangevallen tijdens een gezamenlijke activiteit voor geïnterneerden. ""De betrokken persoon was niet tevreden over de zorgmedewerker met wie hij een activiteit kon doen"", zegt Ken Van de Vondel van de christelijke vakbond ACV. ""Hij wilde dat met een andere zorgverlener doen. Omdat hij werd geweigerd, heeft hij de persoon met wie hij de activiteit wel wilde uitvoeren aangevallen.""
Het ACV vraagt dringend overleg met de directie van de Antwerpse gevangenis over strengere veiligheidsmaatregelen om de cipiers en de zorgmedewerkers beter te beschermen."
https://www.vrt.be/vrtnws/nl/2023/07/31/paul-reubens-obit-pee-wee-herman/,,"Amerikaans acteur Paul Reubens, bekend als Pee-wee Herman, overleden",2023-07-31T20:37:04+02:00,VRT NWS,nl,"De Amerikaanse acteur Paul Reubens, vooral bekend als het personage Pee-wee Herman uit meerdere films en series, is op 70-jarige leeftijd overleden aan de gevolgen van kanker. Het was niet publiekelijk bekend dat de acteur ziek was.
Op het Instagram-account van Reubens is een bericht gedeeld dat de acteur zelf voor zijn dood heeft geschreven. ""Accepteer alsjeblieft mijn excuses voor het niet openbaar maken van dat waar ik de afgelopen zes jaar mee te maken heb gehad"", schreef hij.
Reubens startte zijn carrière in de jaren zeventig als comedian. In 1980 speelde hij het personage Pee-wee Herman voor het eerst in het theater, later werden daar meerdere films en series van gemaakt voor kinderen.
BEKIJK - Een fragment uit ""Pee-Wee's Big Adventure"" (1985) van Tim Burton:
In 1991 werd hij opgepakt bij een pornobioscoop, wat tot veel negatieve media-aandacht leidde. Daarop besloot Reubens Pee-wee niet langer te spelen. In de jaren daarna verscheen het personage echter weer steeds vaker in het openbaar en na een lange pauze kwam in 2016 de Netflix-film ""Pee-wee's Big Holiday"" uit."
https://www.vrt.be/vrtnws/nl/2023/07/31/nieuwe-kernreactor-in-vs-met-zeven-jaar-vertraging-in-gebruik-ge/,,Nieuwe kernreactor in VS met zeven jaar vertraging in gebruik genomen,2023-07-31T19:49:54+02:00,VRT NWS,nl,"In de Amerikaanse staat Georgia is een nieuwe kernreactor met zeven jaar vertraging in gebruik genomen. Het project heeft meer dan dubbel zoveel als begroot gekost: ruim 30 miljard dollar. De kernreactor levert sinds vandaag energie voor ongeveer een half miljoen gezinnen en bedrijven.
Na Unit 3 zal eind dit jaar of begin volgend jaar ook Unit 4 van de centrale van Vogtle in gebruik worden genomen. Als dat afgerond is, zal Vogtle de grootste kerncentrale van de Verenigde Staten zijn.
De centrale in Vogtle moest de eerste van enkele tientallen nieuwe centrales worden. Maar die nucleaire revival is er uiteindelijk niet gekomen door bezorgdheid rond de veiligheid van kerncentrales na de ramp in Fukushima en door hoog oplopende rekeningen."
https://www.vrt.be/vrtnws/nl/2023/07/31/unesco-wil-venetie-toevoegen-aan-lijst-werelderfgoed-in-gevaar/,,"Unesco bezorgd over Venetië en wil de stad toevoegen aan lijst van ""werelderfgoed in gevaar""",2023-07-31T19:21:41+02:00,VRT NWS,nl,"Als het aan Unesco ligt, staat Venetië binnenkort op de zwarte lijst van ""werelderfgoed in gevaar"". Dat heeft de VN-organisatie aangekondigd. De organisatie wil de Italiaanse stad op de lijst plaatsen omdat het ""onvoldoende"" maatregelen heeft genomen tegen de achteruitgang van de stad als gevolg van massatoerisme en klimaatverandering. De leden zullen in september stemmen over het voorstel.
Venetië staat sinds 1987 op de gewone Werelderfgoedlijst, maar de stad raakt steeds meer beschadigd. Unesco noemt de problemen die het erfgoed in de Italiaanse stad bedreigen ""urgent"".
Volgens de organisatie komen er geen oplossingen omdat ""een gemeenschappelijke strategische visie ontbreekt"". Bovendien is er een ""gebrekkige coördinatie"" bij de Italiaanse autoriteiten.
Tijdens een vergadering in september waarbij alle leden samenkomen in Saudi-Arabië zal de goedkeuring tot de lijst verder bekeken worden.""Venetië als geheel is een buitengewoon architecturaal meesterwerk, want zelfs het kleinste monument bevat werken van enkele van 's werelds grootste kunstenaars"", legt de VN-organisatie uit.Daarnaast is het een van de meest bezochte steden ter wereld. In het hoogseizoen logeren er honderdduizend toeristen, naast tienduizenden dagbezoekers. Tegelijkertijd krimpt de bevolking gestaag. In het stadscentrum wonen ongeveer vijftigduizend mensen."
https://www.vrt.be/vrtnws/nl/2023/07/31/topchef-willem-hiele-onderzoek/,,"Topchef Willem Hiele verdacht van opzettelijke slagen en verwondingen, advocaat slachtoffer: ""Aanval kwam uit het niets""",2023-07-31T19:20:56+02:00,VRT NWS,nl,"De Brugse afdeling van het parket West-Vlaanderen wil Willem Hiele voor de correctionele rechtbank brengen voor opzettelijke slagen en verwondingen. De raadkamer zal moeten beslissen over de eventuele verwijzing van de sterrenchef. Volgens de advocaat van het slachtoffer heeft stress voor de opening van het restaurant mogelijk een invloed gehad.
Willem Hiele opende in de zomer van 2022 een nieuw restaurant in Oudenburg. In Restaurant Willem Hiele zou de sterrenchef in november rake klappen uitgedeeld hebben aan een werknemer. In die periode bleef de nieuwe zaak zonder duidelijke reden plots een tweetal maanden gesloten.
Volgens Nina Van Eeckhout, de advocaat van het slachtoffer, gaat het om een zaalverantwoordelijke en sommelier. ""Op het einde van een service, toen het restaurant nog aan het proefdraaien was, is hij slachtoffer geworden van ernstige slagen en verwondingen.""
""De aanval is een beetje uit het niets gekomen"", zegt Van Eeckhout. ""Tegelijkertijd zorgt de opening van zo'n restaurant wel voor stress. Ik neem dat er daar toen sprake van was en dat mogelijk een invloed heeft gehad.""
Van Eeckhout voegt eraan toe dat ze ""vreest dat er wel op zo'n avond na de service wat drank durft te vloeien. Mijn cliënt is iemand die nauwelijks alcohol drinkt"", zegt de advocaat. ""Al vrees ik dat dat bij de chef-kok wel eens anders zou kunnen zijn. Ik verwijt hem dat niet, maar het is wel jammerlijk om vast te stellen dat het talent van chefs vaak gepaard gaat met een explosief karakter. Dat het op die manier ontaardt, daar zijn geen excuses voor.""
Het slachtoffer en Hiele zouden elkaar sinds het incident niet meer hebben gezien. Er zouden ook geen excuses zijn gekomen. Ook van een schadevergoeding is volgens Van Eeckhout nog geen sprake geweest. ""Hij is momenteel opnieuw aan het werk, maar mentaal heeft hem dit een klap bezorgd"", zegt ze.
Na afloop van het onderzoek heeft het Brugse parket beslist dat het Hiele voor de rechter wil brengen. In de eindvordering wordt aan de raadkamer gevraagd om de chef-kok naar de correctionele rechtbank te verwijzen voor opzettelijke slagen en verwondingen, met arbeidsongeschiktheid tot gevolg."
https://www.vrt.be/vrtnws/nl/2023/07/31/eerste-foto-s-van-afgezette-president-niger/,,Eerste foto van afgezette president Niger toont hem tijdens ontmoeting met leider van Tsjaad,2023-07-31T18:56:59+02:00,VRT NWS,nl,"Op sociale media circuleert een foto van de afgezette president van Niger, Mohamed Bazoum. De foto werd vrijgegeven door de regering van Tsjaad. Het is het eerste beeld van Bazoum na de staatgreep vorige week, waarbij het leger de macht greep. Op de foto staat hij samen met de leider van Tsjaad, Mahamat Idriss Déby Itno. Déby gaat bemiddelen tussen de afgezette president en de militaire junta.
In Niamey, de hoofdstad van Niger, heeft de leider van Tsjaad een ontmoeting gehad met de afgezette Nigerese president Bazoum. De foto van deze ontmoeting toont Déby naast een breed glimlachende Bazoum.
Eerder op de dag had de leider van Tsjaad ook een ontmoeting met de militaire junta. Déby leidt de bemiddelingspoging tussen de afgezette president en de legerleiding. Déby is als afgevaardigde van ECOWAS (Economische Gemeenschap van West-Afrikaanse Staten) in het land.
De leider van buurland Tsjaad zei dat hij in het land was om een ""vreedzame oplossing te bemiddelen voor de crisis die Niger door elkaar schudt"". Déby gaf na de ontmoeting met beide kampen geen reactie meer, maar hij gaf wel de foto vrij van zichzelf en Bazoum.
Na de staatsgreep gaf ECOWAS gisteren de junta een week de tijd om de chaos in het land te herstellen en de democratisch verkozen Bazoum opnieuw zijn functie als president te laten opnemen. De afgezette president zit opgesloten in het presidentiële paleis in Niger.
De legerleiding wou wel in gesprek gaan met Déby. Maar heeft geen reactie gegeven op de eis van ECOWAS-blok. Wel zeiden de legerleiders eerder dat ze Niger tegen elke vorm van agressie van ""regionale of westerse mogendheden"" zullen verzetten. Bovendien beschuldigen ze Frankrijk ervan om een militaire interventie te plannen om het presidentiële paleis aan te vallen en afgezette leider te bevrijden.Frankrijk heeft niet gereageerd op die beschuldigingen. Het Franse ministerie van Buitenlandse Zaken zei eerder dat het enkel de macht van Bazoum in Niger erkent.
Afgelopen woensdag omsingelden elitesoldaten van de Presidentiële Garde het presidentiële paleis en namen president Bazoum gevangen. Bazoum zit gevangen in het presidentiële paleis. Het is generaal Abdourahmane Tchiani die zich vrijdag uitriep tot de nieuwe leider van Niger.
Als reactie op de coup heeft de Europese Unie alle financiële steun en samenwerking op vlak van veiligheid met Niger opgeschort. De EU eist ook de onmiddellijke vrijlating van Bazoum. Ook de VN-Veiligheidsraad heeft de coup veroordeeld. De Verenigde Staten hebben laten weten dat ze de afgezette leider blijven steunen.Voorts dreigt de Afrikaanse Unie (AU) met maatregelen als ""de grondwettelijke orde niet binnen de twee weken wordt hersteld"". De AU zegt klaar te zijn om ""alle nodige maatregelen"" te nemen als dat niet zou gebeuren, inclusief sancties tegen de coupplegers."
https://www.vrt.be/vrtnws/nl/2023/07/31/weg-met-losse-zwemshorts-leve-de-strakke-zwembroek-met-dank-aa/,,"Weg met de losse zwemshorts, leve de strakke zwembroek: met dank aan de bodycultuur",2023-07-31T18:18:24+02:00,VRT NWS,nl,"Nu de waterpretparken van Plopsa de losse zwemshorts in de ban hebben gedaan moeten mannen teruggrijpen naar de strakke zwembroek. Dat is gewoon hygiënischer, en bovendien is het mooi meegenomen dat die nauw aansluitende modellen ook meer in de mode zijn. Het blijkt trouwens een fabeltje te zijn dat al die nauwe modellen ook superkort zijn.
""Het item is zo iconisch"", vertelt modejournalist David De Vriendt in ""De wereld vandaag"", op Radio 1. ""Ik vind dat elke man ermee wegkomt. Ze bestaan ook in verschillende lengtes. Het hoeft niet per se superkort te zijn.""
U hoort het goed: de goede oude strakke zwembroek is terug van nooit weggeweest. ""Dat heeft te maken met de Instagram-cultuur en de bodycultuur"", vertelt De Vriendt. ""Mensen gaan terug naar de fitness en spiegelen zich graag aan Cristiano Ronaldo of voetbalsterren die veel trainen. Ze zijn ook echt trots op hun lichaam."""
https://www.vrt.be/vrtnws/nl/2023/07/31/beer-achtervolgt-jagers-in-noord-italie/,,"Beer achtervolgt twee jagers in Noord-Italië, één van hen valt bij ontsnapping uit boom",2023-07-31T17:44:08+02:00,VRT NWS,nl,"In de Noord-Italiaanse provincie Trentino hebben twee jagers een bijzondere ontmoeting gehad met een beer. Beide mannen konden ontsnappen. Eén van hen ligt in het ziekenhuis nadat hij uit een boom was gevallen. De aanval wordt verder onderzocht.
In de buurt van de Italiaanse gemeente Roncone, ten noordwesten van het Gardameer, zijn twee jagers achtervolgd door een beer. De twee schrikten het vrouwtje wakker tijdens een bergwandeling. De beer achtervolgde de mannen, die al schreeuwend wegliepen. Eén van hen klom in een boom, maar viel naar beneden omdat de beer hem met zijn klauw had geraakt. De man viel naar beneden en kwam op een steen terecht, waarna de beer hem achterliet. Hij liep met een gekneusde rib verder en ligt nu ter observatie in het ziekenhuis.
Het lokale boswachterkorps is ter plaatse gekomen en heeft een onderzoek gestart naar het voorval. Daarbij werden enkele DNA-stalen genomen om de identiteit van de beer te kunnen vaststellen. Een paar dagen geleden werd in het dorp Roncone ook al een beer gezien. In de regio woedt sinds april een hevige discussie over de toekomst van de berenpopulatie, nadat een jogger was aangevallen en gedood.
Ondertussen reageerde ook de Internationale Organisatie voor de Bescherming van Dieren. Zij menen dat de beer zo handelde om zijn jong, dat waarschijnlijk in de buurt lag te slapen, te beschermen. ""Dit was duidelijk een zogenaamde ""valse aanval"", wat bevestigt dat de beer niet van plan was aan te vallen om te doden, maar alleen om de twee wandelaars weg te krijgen."" De vereniging voegt ook nog toe dat er nood is aan meer informatie voor wandelaars in gebieden met beren of wolven."
https://www.vrt.be/vrtnws/nl/2023/07/31/eerste-beelden-esa-telescoop-euclid/,,"BEKIJK - De eerste beelden van de ESA-telescoop Euclid: ""Prikkelende glimp van wat we kunnen verwachten""",2023-07-31T17:31:19+02:00,VRT NWS,nl,"Bijna een maand na de lancering heeft de Europese ruimtetelescoop Euclid voor het eerst beelden naar de aarde gestuurd. Dat heeft ruimteorganisatie ESA bekendgemaakt. Hoewel het nog maar om proefopnames gaat, reageren de wetenschappers achter de missie al erg positief.
""Deze eerste technische beelden geven een prikkelende glimp van de opmerkelijke gegevens die we kunnen verwachten van Euclid"", reageert wetenschappelijk directeur Carole Mundell.
Euclid werd op 1 juli gelanceerd en vaart zo'n 1,5 miljoen kilometer van de aarde af. De satelliet is uitgerust met een telescoop met twee camera's, een voor het zichtbare golflengtebereik en een voor het infraroodveld. Daarmee wil ESA de vormen van sterrenstelsels weergeven of hun afstand bepalen. Zo moet de ontwikkeling van het heelal van de afgelopen tien miljard jaar duidelijk worden.
""Hoewel deze eerste testbeelden nog niet bruikbaar zijn voor wetenschappelijke doeleinden, ben ik blij dat de telescoop en de twee instrumenten nu uitstekend werken in de ruimte"", zegt Knud Jahnke van het Max Planck Instituut voor Astronomie in Heidelberg. Voorlopig zal Euclid enkel nog testbeelden afleveren. Tegen de herfst moet de telescoop echt aan de slag gaan.
Bekijk hier de eerste beelden van de ESA-telescoop Euclid:"
https://www.vrt.be/vrtnws/nl/2023/07/31/antigifcentrum-krijgt-almaar-meer-oproepen-voor-paracetamolvergi/,,"Antigifcentrum krijgt steeds meer oproepen over overdosis paracetamol: ""Te veel innemen, kan je lever aantasten""",2023-07-31T17:17:16+02:00,VRT NWS,nl,"Het Antigifcentrum ziet sinds corona elk jaar meer oproepen binnenkomen over een overdosis paracetamol. Dat blijkt uit het jaarverslag. Een paracetamolvergiftiging kan leiden tot lever- of nierbeschadiging en in het allerslechtste geval zelfs dodelijk zijn.
Aan de piek van het coronajaar 2020 komen we niet, maar het Antigifcentrum noteerde in 2022 toch wel weer iets meer oproepen dan een jaar voordien: 61.699 om precies te zijn, 1 procent meer dan in 2021.
De meeste oproepen (23.873) houden verband met het gebruik van geneesmiddelen. Het gaat om een stijging met 4,6 procent op jaarbasis en met 3,8 procent in vijf jaar.
Een opvallende trend daar is het stijgende aantal oproepen voor een overdosis paracetamol, met 2.640 blootstellingen in 2022, een derde meer op vijf jaar tijd. ""In coronatijden hebben we die eerste knik omhoog gezien"", legt woordvoerder Patrick De Cock van het Antigifcentrum uit. ""Mensen die besmet waren, namen iets tegen de koorts. Of ze namen preventief wat paracetamol als ze een vaccin gingen halen.""
Maar sindsdien is het aantal blootstellingen gestaag blijven stijgen. Hoe dat komt, is niet geheel duidelijk. ""Het valt wel op dat er heel veel reclame wordt gemaakt voor dergelijke geneesmiddelen.""
Paracetamol nemen, kan voor alle duidelijkheid over het algemeen geen kwaad. Als pijnstiller en als koortswerend middel is het bij normaal gebruik (maximum 4 gram per dag, red.) op zich veilig en daarom ook gewoon verkrijgbaar zonder voorschrift. ""Maar dat is niet het geval als je die dosering overschrijdt. Dan kan het je lever aantasten.""
In de meeste gevallen is een overdosis of vergiftiging het gevolg van een vergissing. ""Mensen denken dat ze nog maar twee pilletjes, maar het zijn er al vier. Of een kind krijgt een dosis van zijn moeder en later nog een van zijn vader. Typisch is ook de vergissing met de doseerpipet voor kinderen, waar aan de ene kant het lichaamsgewicht en aan de andere het aantal milliliter staat.""
Op dag drie is je lever aangetast. Dat gaat gepaard met helse pijn
Een paracetamolvergiftiging laat zich ook maar traag voelen. ""De eerste dag voel je niks. De tweede dag ben je misselijk of heb je buikpijn - en dan gaan sommigen zelfs nog meer paracetamol nemen. Op dag drie is je lever aangetast. Dat gaat gepaard met helse pijn.""
Bij een overdosis paracetamol bel je dus best eerst naar het Antigifcentrum. Is het ernstig dan zullen ze je daar doorverwijzen naar het ziekenhuis. Daar kunnen ze je behandelen met N-acetyl-L-cysteïne (NAC). ""Maar soms is er zelfs een levertransplantatie nodig"", waarschuwt De Cock. In de zwaarste gevallen leidt een overdosis tot coma en overlijden.
Omdat zowat iedereen standaard paracetamol in de kast heeft liggen, leest niemand nog echt de bijsluiter. ""Daarom zou het niet slecht zijn als producenten de dosering wat groter zouden weergeven op de verpakking. Sowieso luidt de regel: vraag raad aan en luister naar uw apotheker bij het gebruik van medicijnen.""
De blootstellingen aan huishoudproducten waren vorig jaar trouwens goed voor 10.462 oproepen. Dat aantal is de voorbije vijf jaar, mede dankzij een aantal preventiecampagnes, met 3,6 procent gedaald. De meest opvallende dalingen zijn er bij de oproepen over wascapsules (-35,1 procent) en vaatwascapsules (-19,8 procent).
De voorbije vijf jaar waren er wel opvallend meer blootstellingen bij voedingssupplementen (+30 procent), chocolade (+121 procent) en planten (+23,4 procent).
Ook dierenliefhebbers weten steeds vaker de urgentielijn van het Antigifcentrum te vinden. In 2022 waren er 6.630 oproepen voor in totaal 6.861 dieren, vooral na het eten van chocolade. Dat aantal is op vijf jaar tijd met 40 procent gestegen.
Het Antigifcentrum is elke dag, 24 uur op 24 bereikbaar via het gratis nummer070 245 245."
https://www.vrt.be/vrtnws/nl/2023/07/31/componist-van-_midsomer-murders-en-foyles-war-overleden/,,"Componist van ""Midsomer murders"" en ""Foyle’s war"" overleden",2023-07-31T17:06:58+02:00,VRT NWS,nl,"De Britse componist Jim Parker (88) is gestorven; hij werd bekend met de muziek die hij schreef voor geliefde tv-series als “Midsomer murders”, “Foyle’s war” of “The House of Elliott”.
Het is een oorwurm van jewelste: het walsende thema van de oer-Britse populaire misdaadreeks “Midsomer murders”. Gespeeld op een uitzonderlijk instrument, de theremin, en gecomponeerd door de Brit Jim Parker. Meer dan twintig jaar lang schreef hij muziek voor de reeks. Parker is overleden op zijn 88e. De man won verschillende Bafta-prijzen met zijn composities.
BELUISTER - het thema van ""Midsomer murders"", gecomponeerd door Jim Parker:
Jim Parker componeerde ook de muziek voor andere bekende Britse tv-series, zoals de originele BBC -""House of cards"", later bewerkt tot een Netflix-succes, de oorlogsreeks ""Foyle's war"" of de serie ""The House of Elliott"" over twee zussen en mode-ontwerpsters in deroaring twenties.
Vier keer viel Parker in de prijzen bij de Bafta's, het Britse equivalent van de Oscars: voor ""To play the King"", ""The fortunes and misfortunes of Moll Flanders"", ""The history of Tom Jones"" and ""A rather English marriage"".
Jim Parker schreef drie musicals en werkte samen met verschillende Britse schrijvers; hij zette onder meer gedichten van Sir John Betjeman op muziek.
BEKIJK - het vreemde instrument van het ""Midsomer murders""-thema, de theremin, bespeeld door Celia Sheen:"
https://www.vrt.be/vrtnws/nl/2023/07/30/denemarken-wil-manifestaties-beperken-waarin-koran-beledigd-word/,,Denemarken en Zweden willen manifestaties beperken waarin koran beledigd wordt na nieuwe koranverbranding,2023-07-31T16:17:00+02:00,VRT NWS,nl,"In Zweden is vanmiddag tijdens een manifestatie opnieuw een koran vertrappeld en verbrand. Met de actie hopen de organisatoren een verbod op het heilige moslimboek te bekomen. De Zweedse premier sprak eerder al zijn bezorgdheid uit over de koranverbrandingen. In buurland Denemarken wil de regering dergelijke manifestaties beperken.
Tijdens een bijeenkomst voor het parlement in de Zweedse hoofdstad Stockholm, hebben twee mannen de koran vertrappeld en in brand gestoken. Zaterdag diende activist Salwan Najem daarvoor een aanvraag in bij de politie. Hij kreeg daarbij de hulp van Salwan Momika, de Iraakse vluchteling die de afgelopen maand al meerdere protestacties voerde.
""Ik zal de koran in brand blijven steken tot de regering het boek verbiedt"", zei Momika aan de pers. Zijn boodschap zorgde voor een hele reeks koranverbrandingen in het land. De Zweedse politie blijft dan ook aanvragen ontvangen voor bijeenkomsten waarbij het heilige boek van de moslims in brand zal worden gestoken. Vandaag alleen werden al drie aanvragen gedaan. Eén daarvan is voor een koranverbranding voor de Iraanse ambassade op 3 augustus. De twee anderen gaan over een gelijkaardige actie op 10 augustus in Norsborg, ten zuiden van de provincie Stockholm.
Ik zal de koran in brand blijven steken tot de regering het boek verbiedt
De verschillende manifestaties hebben tot hevig protest in het Midden-Oosten geleid. In Irak en Pakistan kwamen duizenden mensen op straat uit protest tegen de koranverbrandingen. Enkele dagen geleden staken Iraakse betogers de Zweedse ambassade in brand en werden de Zweedse ambassadeurs het land uitgezet. Hierdoor staan de diplomatieke banden tussen Zweden en het Midden-Oosten erg onder druk. De Zweedse premier Ulf Kristersson sprak hierover zijn diepe bezorgdheid uit. ""Ik ben extreem bezorgd over waar het toe kan leiden.""
Ook in buurland Denemarken worden gelijkaardige protestacties gehouden. De Deense regering wil daarop de mogelijkheid ""exploreren"" om tussenbeide te komen in situaties ""waar bijvoorbeeld andere landen, culturen en religies worden beledigd, en die negatieve gevolgen kunnen hebben voor Denemarken, met name op het vlak van de veiligheid"", schrijft het ministerie van Buitenlandse Zaken. Vooral extremisten nemen deel aan dergelijke manifestaties die verdeeldheid zaaien, luidt het nog.
Gisteren meldde Kristersson in nauw contact te staan met zijn Deense collega Mette Frederiksen en dat een gelijkaardig proces aan de gang is in Zweden. Stockholm verhoogde ook de waakzaamheid voor terrorisme na verschillende incidenten met korans.
BEKIJK - Denemarken en Zweden onderzoeken of koranverbrandingen verboden kunnen worden:
Vandaag vindt ook nog een vergadering plaats van de Organisatie voor Islamitische Samenwerking over de koranverbrandingen in Zweden en Denemarken. 57 landen zijn lid van deze organisatie. Minister van Buitenlandse Zaken Tobias Billström meldt dat hij vooraf al contact had opgenomen met de organisatie. Hij benadrukte in het gesprek dat de Zweedse politie onafhankelijk van de regering beslist over de aanvragen van de betogers. ""Ik heb eveneens toegevoegd dat de regering zeer duidelijk elke individuele vorm van islamofobie verbiedt in Zweden"", voegt hij nog toe."
