URL,Last Modification,News Title,News Publication Date,News Name,News Language,News Text
https://www.lavenir.net/actu/monde/2023/08/02/voici-pourquoi-meta-commence-a-bloquer-les-medias-au-canada-WL23NYLK5ZFM5HIGKN3OHPULAY/,2023-08-02T07:37:28.071Z,Voici pourquoi Meta commence à bloquer les médias au Canada,2023-08-02T07:37:28.071Z,L'Avenir,fr-be,"Les liens et le contenu affichés par les médias canadiens mais aussi étrangers ""ne seront plus visibles par la population au Canada"", a indiqué Meta, soulignant que la mesure doit être mise en oeuvre complètement dans les ""prochaines semaines"".
Sur les réseaux sociaux, plusieurs Canadiens ont partagé mardi des captures d'écran montrant des comptes de médias inaccessibles.
Un contenu partagé par Radio-Canada sur l'une de ses pages Facebook a été bloqué quelques minutes après sa publication, a indiqué le diffuseur public.
Adoptée en juin, la loi C-18 sur l'information en ligne s'inspire d'une mesure similaire introduite en Australie en 2021 et vise à soutenir un secteur canadien des médias en difficulté.
Elle oblige les géants du numérique à conclure des accords commerciaux équitables avec les médias locaux pour le contenu diffusé sur leurs plateformes, sous peine de devoir recourir à un arbitrage contraignant.
Selon un rapport parlementaire publié en octobre 2022, la législation pourrait permettre aux journaux canadiens de recevoir environ 330 millions de dollars canadiens (226 millions d'euros) par an.
La maison mère de Facebook et Instagram soutient de son côté que la loi ""s'appuie sur l'idée erronée que Meta bénéficie de façon inéquitable du contenu d'actualité partagé sur ses plateformes, alors que c'est tout le contraire"".
Selon ce géant américain, les médias se servent volontairement de Facebook et Instagram pour ""accroître leur lectorat et augmenter leurs bénéfices"", sachant que ""ce n'est pas l'actualité qui pousse les personnes à utiliser nos plateformes"".
La nouvelle ministre du Patrimoine, Pascale St-Onge, a qualifié cette décision d'""irresponsable"", notant que 80% de tous les revenus publicitaires en ligne au Canada vont à Meta et à Google.
""Une presse libre et indépendante est fondamentale pour notre démocratie"", a ajouté la ministre, soulignant que d'autres pays envisagent d'imposer des lois similaires pour ""pour relever les mêmes défis"".
De son côté, Google prévoit d'adopter une mesure similaire lorsque la loi ""prendra effet"", soit d'ici quelques mois, au moment où plusieurs pays observent attentivement le bras de fer entre Ottawa et les géants de la Silicon Valley."
https://www.lavenir.net/regions/sambre-meuse/2023/08/02/ce-dimanche-6-aout-une-procession-pour-sainte-adele-a-fromiee-V7JSUGZMXRET7BWEH4M4EK3Y7A/,2023-08-02T07:37:00Z,"Ce dimanche 6 août, une procession pour sainte Adèle à Fromiée",2023-08-02T07:37:00Z,L'Avenir,fr-be,"Depuis 28 ans, chaque 1er dimanche d’août, les Tatanes (nom donné aux habitants de Fromiée) honorent sainte Adèle. Comme il est de coutume depuis 1995, une centaine de soldats escorteront la statue de la patronne de l’église locale vénérée par celles et ceux qui souffrent des yeux.
Cette édition 2023 sera marquée par plusieurs temps forts dont la parade de la compagnie sur la place communale à 11 h 30. Lors de cette remontée peloton par peloton, chaque groupe tire une salve en face de la statue de sainte Adèle. Les réjouissances se ponctueront par la rentrée de la procession à l’église vers 13 h, avant le repas et la visite chez les sympathisants.
Pour les passionnés de la première heure, le réveil est fixé à 7 h. La prise du drapeau au sein de l’église est prévue à 9 h 15, quelques minutes avant le début de la messe. La procession prendra son envol à 10 h 30 pour un défilé dans les rues du village avec un passage par les différentes chapelles et potales."
https://www.lavenir.net/regions/verviers/herve/2023/08/02/de-nouvelles-cameras-ont-ete-installees-a-herve-GN36SKX4NZBVLEL7STCHQ4X62M/,2023-08-02T07:34:00Z,De nouvelles caméras ont été installées à Herve,2023-08-02T07:34:00Z,L'Avenir,fr-be,"On vous l’annonçait le 15 février, lors des travaux préparatoires, des caméras ANPR (automatic number plate recognition ou lecteur automatique de plaques d’immatriculation) sont prévues aux entrées de la ville de Herve. L’objectif visé, ici, est de lutter contre les dépôts clandestins.
Ces caméras, qui viennent renforcer le dispositif déjà existant, ont été approuvées en conseil communal le 26 septembre 2022. D’autres Communes, comme Olne, ont pris pareille initiative en bénéficiant d’un subside de la Région wallonne.
""Ces caméras font bien suite à notre candidature dans l’appel à projets Environnement, informe le bourgmestre de Herve . Ce fut d’ailleurs voté au conseil communal. On a répondu à l’appel, car nous souhaitons retrouver les responsables des dépôts clandestins.""
Ce lundi, justement, Marc Drouguet mandatait ses services pour ""prendre des photos, fouiller, ramasser et faire un rapport"" suite au dépôt d’une dizaine de sacs de détritus au croisement de Trou du Chat et de la voie de la Chocolaterie, à Bruyères. ""Nous avons à certains endroits deux types de caméras, dont les ANPR pour lire les plaques dans le but de tracer les véhicules responsables des dépôts clandestins. Nous avons aussi deux caméras mobiles. On a placé ces caméras aux entrées de Herve, notamment au rond-point des vaches de Battice et au rond-point d’Outre-Cour. Ce dispositif vient en complément d’autres caméras. Elles seront opérationnelles très rapidement, d’après ce que je sais. On est dans la dernière ligne droite. Les dépôts d’immondices, c’est vraiment quelque chose qu’on veut limiter, voire éradiquer. Et ce ne sera pas évident sans se doter d’outils comme celui-là. C’est triste de devoir en arriver là, après tant d’années de sensibilisation. Certains n’ont malheureusement toujours pas compris"", ajoute Marc Drouguet."
https://www.lavenir.net/regions/namur/sports/2023/08/01/la-corrida-a-fait-son-retour-a-anseremme-avec-une-centaine-de-participants-YAC3AN73U5FFNAHFVHDNCDSO2M/,2023-08-01T08:10:00Z,"La corrida a fait son retour à Anseremme, avec une centaine de participants",2023-08-01T08:10:00Z,L'Avenir,fr-be,"Une petite centaine de participants répond présents. Sur le petit parcours de 5 kilomètres, la victoire est aisée pour Sébastien Deravet, qui s’impose avec une minute et demi d’avance sur Mathieu Casse, qui décidera de décrasser, deux jours plus tard, sur le Trail des Vues Dinantaises. Chez les filles, Sarah-Jane Denison est la première à rallier la ligne d’arrivée, au pied du top 20 du classement scratch.
En pleine préparation pour le Xterra Ardennes, mi-août, Igor Dumont ne parvient pas à accrocher le vainqueur au terme des quatre boucles, Alexandre Jacquelinepierre. ""Comme d’habitude, cela part assez vite. Après 400 mètres, je me retrouve 2e, avec quelques coureurs du 5 kilomètres. Je parviens à garder un bon tempo dans le 3e tour, lorsque je me retrouve seul, avant de me relever sur les 2,5 derniers kilomètres en vue du gros week-end sportif qui m’attendait"", raconte le second de l’épreuve. Chez les dames, la victoire se joue à deux secondes seulement. Mélissa Lamontagne l’emporte, devant Sixtine Mignot et Jenny Dardenne.
Classements
5 km: HOMMES: 1. Deravet Sebastien 00:16:29, 2. Casse Mathieu 00:18:01, 3. Willemart Samuel 00:18:18, 4. Sanrey Yanis 00:18:21, 5. Haulot Arthur 00:18:43 ; FEMMES: 21. Denison Sarah-Jane 00:24:30, 29. Villance Lucille 00:25:29, 32. Debonnet Camille 00:25:40, 33. Charlier Anne 00:26:08, 38. Frys Marie Gabrielle 00:28:47
10 km: HOMMES: 1. Jacquelinepierre Alexandre 00:34:22, 2. Dumont Igor 00:35:06 3. Frys Hervé 00:35:47, 4. Lizin Nicolas 00:36:07, 5. Ankaert Joffrey 00:36:34 ; FEMMES : 29. Lamontagne Mélissa 00:47:25, 30. Mignot Sixtine 00:47:27, 36. Dardenne Jenny 00:50:11, 38. Bartiaux Aline 00:51:54 41. Caroline Dondelet 00:54:34 etc."
https://www.lavenir.net/regions/mons-centre/mons/2023/08/02/les-foodtrucks-presents-au-food-festival-de-la-teamgroslard-devoile-QCU35GQ4JRDNRIXDHFQGRLP6YA/,2023-08-02T07:03:00Z,Les foodtrucks présents au Food Festival de la TeamGrosLard dévoilés,2023-08-02T07:03:00Z,L'Avenir,fr-be,"Plus que quelques jours à attendre avant de pouvoir déguster les savoureux plats concoctés par la trentaine de foodtrucks présents pour le Food Festival de la TeamGrosLard. Pour l’occasion, la place du Parc de Mons deviendra la Place du Porc et sera totalement réaménagée pour accueillir un maximum de personnes et de foodtrucks. Parmi ces derniers, certains sont bien connus de l’événement et d’autres y seront présents pour la première fois. Focus sur ceux qui vous feront saliver ces 4, 5 et 6 août.
Il y en aura pour tous les goûts au Food Festival de la TeamGrosLard. Chez Phanny proposera, par exemple, des plats chinois-asiatique. Le bar à bonbons TGL mettra, lui, l’accent sur la confiserie, Ancho proposera des mets méxicains, MrCornDogs des… corndogs, le Baonan foodtrucks préparera quant à lui de délicieux Bao alors que l’american foodtruck confectionnera des burgers venus de l’ouest. Le voyage culinaire ne s’arrêtera évidemment pas là. King’s Rolls Ice Cream fera déguster ses glaces roulées, Miss and Mister’s Food ses plats indonésiens, les saveurs brésiliennes seront à retrouver au Sabor Brasil alors que le GreekFood fera quant à lui voyager en Grèce.
Bien connu des Montois, le Boulette bar sera de la partie. Les organisateurs pourront également compter sur la présence de Ring of Fire x CrossFrite qui proposeront des pulled pork, ribs et burgers. La poutine sera également au menu de Tarti’Frite. Takoyaki et More proposera des Baos et du Takoyaki, Mamma Mia cuisinera ses pâtes dans la meule de parmesan, Churros Alvarez régalera les enfants et les plus grands grâce à ses churros et Hervé le Végé pensera à ses acolytes végétariens en proposant des plats sans viande.
Enfin, MadaFuzion proposera ses Bokits, Meat and Greet ses pulled beef, Nimavert mettra les insectes dans l’assiette, Vrai Faux Faux Vrai apportera ses mets gastronomiques, Pastella cuisinera… ses pastellas, Wave burger smashera ses hamburgers alors que Roll’s and Go proposera également ses glaces roulées. Le traiteur Cintia cuisinera ses spécialités africaines, Dolce apportera ses douceurs italiennes, Ice Moonkey se concentrera quant à lui sur les liqueurs et crêpes mikado alors qu’Inari Grill proposera yakitori et gyoza et Tout est bon dans le cochon cuira son cochon à la broche qu’il mettra ensuite dans des hamburgers. Bref, il y en aura pour tous les goûts au Food Festival de la TeamGrosLard."
https://www.lavenir.net/regions/namur/sports/2023/08/01/dinant-plait-toujours-autant-HKOYPOOHRVGVFOOXNUGSFGZKKE/,2023-08-01T12:21:00Z,Dinant plaît toujours autant,2023-08-01T12:21:00Z,L'Avenir,fr-be,"Place à la troisième édition du Trail des Vues Dinantaises ce dimanche matin. Les deux potes à la tête de l'organisation mettent les petits plats dans les grands, deux fois par an, une fois en été, et une fois en hiver, pour accueillir les traileurs et leur faire découvrir les plus beaux coins et recoins de la région. Au programme, trois distances, de 6, 10 et 19 kilomètres avec, comme chaque année, des passages inédits, notamment dans la grotte de Montfat, interdite au public depuis de nombreuses années, qui réunissent au total près de 400 concurrents.
Sur le petit parcours, arrivée en solitaire pour Sacha Hermant, qui s'impose largement devant Stéphane Boursoit et Valery Bastien. Fidèle aux épreuves de la région, Marie Delle Donne décroche une large victoire après une course en solitaire. ""C 'est un beau petit parcours avec des sentiers exclusifs. Il y a déjà pas mal de dénivelé positif pou run 6 kilomètres. Dès le premier kilomètre, je prends les commandes parmi les athlètes féminines présentes et je garde cette pole position. Il faut dire qu'il n'y avait pas grand monde sur cette distance"", raconte Marie.
L'athlète de Waregem, Hans Omey, multiple champion de Belgique de 800 mètres en indoor, âgé maintenant de 36 ans, s'impose sur les 10 kilomètres, devant Eliot Balbeur et le régional, Jonathan Fabry, bien obligé de se contenter de la 3e place. Chez les filles, c'est une victoire de plus pour Aîcha Mathieu, qui enchaîne les succès ces derniers mois.
Le sympathique traileur du Tri4Us, Johan Goubau, boucle les 19 bornes avec un peu plus de 3,30 minutes d'avance sur Louis Misploin et Mathieu Casse.
""Le départ est commun pour les 10 et les 19 kilomètres, et il n'est donc pas facile de repérer qui est sur quelle course. Finalement, à la bifurcation, je me retrouve seul. Malgré un souci de débalisage sur une certaine portion du parcours, je parviens à me repérer grâce au marquage au sol et découvrir la totalité de ce beau parcours"", boucle Johan. Perrine Boulenger est la plus rapide de toutes les athlètes féminines et s'impose devant Jordan Maquet et Wendy Scolas.
Classements :
6 km : Hommes : 1. Hermant Sacha 30:20, 2. Boursoit Stéphane 32:04, 3. Bastin Valery 32:07, 4. Gilson Jimmy 35:43, 5. Pilette Clement 36:02 ; Femmes : 10. Delle Donne Marie 37:47, 15. Hermant Mathilde 42:11, 22. Gauthier Deborah 45:28, 24. Fievez Christel 46:45, 25. Le Lay Delphine 46:50
10 km : Hommes : 1. Omey Hans 45:07, 2. Balbeur Eliot 47:29, 3. Fabry Kikiano 48:50, 4. Boreux Jean-François 00:51:16, 5. Hernandez Julian 52:05 ; Femmes : 12. Mathieu Aicha 00:57:36, 15. De Wilde Lotte 01:00:11, 16. Nauwelaerts Claire 01:00:16, 24. Delobbe Marie 01:03:15, 30. Hautot Julie 01:07:16
19 km : Hommes : 1. Goubau Johan 01:26:24, 2. Misploin Louis 01:31:00, 3. Mathieu Casse 01:35:09, 4. Gand Guillaume 01:37:19, 5. Bekaert Thomas 01:38:24 ; Femmes : 16. Boulenger Perrine 01:47:20, 26. Maquet Jordan 01:54:01, 34. Scolas Wendy 01:58:43, 42. Thomas Astrid 02:03:14, 44. Petralia Rinalda 02:03:44"
https://www.lavenir.net/regions/mons-centre/braine-le-comte/2023/08/01/le-ronquieres-festival-bientot-sold-out-il-ne-reste-plus-que-quelques-places-pour-le-samedi-et-dimanche-YQ2TN4DBCFDQJDZDJZ5FCH2WNM/,2023-08-01T15:01:00Z,"Le Ronquières Festival 2023 bientôt sold-out: ""Il ne reste plus que quelques places pour le samedi et dimanche""",2023-08-01T15:01:00Z,L'Avenir,fr-be,"Plus que quelques jours à attendre avant de pouvoir vivre au rythme du Ronquières Festival. Alors que les tickets pour le vendredi se sont vendus en quelques heures seulement, il reste en encore quelques-uns pour le samedi et dimanche du festival. Les personnes intéressées sont tout de même priées de ne pas tarder avant de se procurer le précieux sésame. Les organisateurs annoncent en effet que le sold-out est proche. Avis aux amateurs donc.
C’est une année de tous les records qui se profile au Ronquières Festival. Alors que le site ne pouvait accueillir que 22.000 festivaliers par jour jusqu’à l’année dernière, le site s’est agrandi pour en accueillir jusqu’à 28.000 pour cette édition 2023. Un agrandissement qui permettra sans nul doute au festival de battre son record d’affluence, enregistré l’année dernière.
”Il ne reste plus que quelques places à vendre pour les journées du samedi et du dimanche. Elles devraient partir très rapidement. Nous invitons donc les festivaliers à ne pas tarder avant de se procurer leur place. Il est possible que le sold-out soit annoncé très prochainement”, indique Gino Innocente, organisateur du Ronquières Festival.
Avec l’arrivée imminente du sold-out, le Ronquières Festival s’apprête à vivre une année historique. “Le site a été agrandi pour passer d’une capacité de 22 000 personnes par jour à 28.000 personnes. Le record d’affluence de 65.000 personnes sur les trois jours de festival l’année dernière devrait donc être battu puisque nous nous attendons à avoir au moins 80.000 festivaliers”, ajoute Gino Innocente.
Pour les festivaliers qui souhaiteraient dormir sur place, quelques places restent également disponibles au niveau des campings présents sur le site. “Les campings ont une capacité d’accueil de 4.500 à 5.000 places. Là aussi il reste quelques places de disponibles mais qui devraient également partir très rapidement”.
Que les festivaliers se rassurent, la pluie n’aura pas raison de l’événement. Les plus grosses averses sont en effet déjà derrière nous, présageant du meilleur pour le Ronquières Festival. “Nous suivons quotidiennement l’évolution de la météo. Pour ce week-end, nous devrions passer de quelques averses à des passages venteux en passant par des moments ensoleillés. Un temps typiquement belge qui ne devrait pas être alarmant. Le site n’est d’ailleurs pas boueux et donc très praticable pour les festivaliers”, conclut Gino Innocente.
Tous les feux sont donc au vert pour le Ronquières Festival dont l’accès sera on ne peut plus facile cette année grâce à son nouveau plan de mobilité."
https://www.lavenir.net/sports/football/mercato/2023/08/02/xavi-confirme-le-depart-dousmane-dembele-vers-le-psg-on-ne-peut-pas-rivaliser-OE6XB6WUUZBSZIJP3GRSWDEXUE/,2023-08-02T07:09:30.800Z,Xavi confirme le départ d’Ousmane Dembélé vers le PSG : “On ne peut pas rivaliser”,2023-08-02T07:09:30.800Z,L'Avenir,fr-be,"Arrivé après le transfert de Neymar au PSG en 2017, Ousmane Dembélé va donc quitter le Barça. Xavi, l’entraîneur des Blaugranas, a confirmé l’information après la victoire de ses hommes en amical face au Milan AC.
”Il nous a dit qu’il voulait partir. […] On ne peut rien y faire. C’est une décision personnelle, je ne le vis pas bien parce que je crois qu’on s’est bien occupé de lui. […] Mais il a cette proposition et c’est pourquoi je ne l’ai pas fait jouer. C’est la loi du marché, on lui a fait cette proposition et à cet instant, on ne peut pas rivaliser, a reconnu le champion du monde 2010. C’est totalement hors de notre portée. Je suis un peu déçu, mais il nous a dit qu’il avait parlé avec Luis Enrique et Nasser Al-Khelaïfi et qu’il s’en allait”, a réagi, amer, Xavi.
C’est un contrat de cinq ans qui semble attendre Ousmane Dembélé du côté du PSG.
Le flou persiste autour de la somme que va payer le PSG à Barcelone. Une clause privée, qui n'est pas la clause libératoire, aurait été activée par les Parisiens ce 31 juillet. Ousmane Dembélé pourrait donc tout de même ne coûter ""que"" 50 millions au PSG. Mais, au vu des désaccords, la répartition de cette somme entre le club espagnol et le joueur pourrait faire l'objet d'une procédure judiciaire, d'après Mundo Deportivo..."
https://www.lavenir.net/regions/namur/gesves/2023/08/02/namur-i-notre-serie-climat-face-au-rechauffement-le-chene-sera-le-roi-des-forets-VG7QLDOTTRBODFRJVYWUREONLA/,2023-08-02T07:08:00Z,"NAMUR I Notre série climat: face au réchauffement, le chêne sera le roi des forêts",2023-08-02T07:08:00Z,L'Avenir,fr-be,"Rencontrer Charles Debois, c’est faire la connaissance de ceux qu’il accompagne depuis 1978 au domaine d’Haugimont à Gesves: les chênes. Il partage avec ces merveilles de la nature la notion du temps long, inhérent au métier de forestier, et l’adaptation au changement, notamment climatique. ""On dit dans le milieu qu’un médecin enterre ses erreurs, mais qu’un forestier est mort depuis longtemps quand on déterre les siennes"", sourit l’ancien régisseur du domaine d’Haugimont, retraité depuis 2019. Durant ces quarante années à l’abri des cimes de ses majestueux partenaires, le Falsitombien a expérimenté les conséquences du réchauffement climatique. ""C’est impossible aujourd’hui de nier son impact dans la gestion d’une forêt.""
En 2019, le domaine d’Haugimont a été le théâtre d’un épisode désolant: la destruction de 18 hectares d’épicéas scolytés, affaiblis par trois ans de saisons sèches. ""Cela n’a plus aucun sens de planter de l’épicéa dans nos régions, il n’est pas fait pour ça"", soutient Charles Debois, au cœur du domaine où les conifères en souffrance sont légion. Les années de sécheresse, l’arrivée de champignons comme la rouille suisse du Douglas ou la chalarose du frêne obligent les forestiers à changer de paradigme dans la gestion des exploitations. ""Nous avons le sentiment que les forêts ne sont pas en bonne santé, commente Simon Hauser, actuel régisseur du domaine. Le stress hydrique affaiblit les arbres et les rend vulnérables aux maladies et ravageurs.""
Ces constats ont forcé les deux régisseurs à adapter leur métier autour des feuillus, avec une attention particulière pour les chênaies. Éclaircie dans la grisaille, le chêne sessile montre en effet des capacités étonnantes de résilience face aux épisodes de sécheresse. ""Le chêne est plus lent à la croissance, mais plus résistant et se vend à un prix largement supérieur. Celui qui veut faire un placement a donc aujourd’hui plus d’intérêt à investir dans le chêne que dans le sapin"", ajoute Charles Debois.
Le cimetière d’épicéas scolytés est ainsi devenu le berceau d’une forêt de feuillus. Les bouleaux, espèce pionnière, sont les premiers à prendre d’assaut l’espace vierge. ""Ensuite viendront les hêtres et les chênes. Nous allons alors poser des petits gestes pour favoriser le chêne et conserver le hêtre, explique Simon Hauser. Nous gardons 30% d’essences qui ne sont pas du chêne."" Grâce aux coups de main des sylviculteurs, les chênes vont grandir durant près de 150 ans parmi les hêtres, merisiers, etc. Ils survivront à leurs régisseurs et, espérons-le, aux changements climatiques actuels et en devenir."
https://www.lavenir.net/sports/cyclisme/2023/08/02/apres-remco-voici-quand-van-aert-et-philipsen-arriveront-a-glasgow-AWLDKDKR2FF2DK5PHRKQF42D5Y/,2023-08-02T07:04:40.274Z,"Après Remco, voici quand van Aert et Philipsen arriveront à Glasgow",2023-08-02T07:04:40.274Z,L'Avenir,fr-be,"Alors que la tension monte petit à petit a Glasgow, à quelques heures de l’ouverture du Super-Mondial de cyclisme UCI, les coureurs belges arrivent au compte-goutte sur le sol écossais.
Le premier à avoir rallié l’aéroport d’Édimbourg, c’est Remco Evenepoel. Il a rejoint l’hôtel de la délégation belge, à Dunblane, un peu après minuit dans la nuit de mardi à mercredi. Arrivé en provenance de Bordeaux après avoir reconnu l’étape du Tourmalet en vue de la Vuelta, le champion du monde en titre effectuera son premier entraînement - probablement sous la pluie - ce mercredi après-midi.
Le reste de la délégation rejoindra le Brabançon jeudi. Tiesj Benoot, Nathan Van Hooydonck, Frederik Frison, Jasper Philipsen, Wout van Aert et Yves Lampaert arriveront sur le sol écossais sur le coup de 14h30 heure locale (15h30 en Belgique), en provenance de Bruxelles. Au même moment, Victor Campenaerts débarquera depuis Malaga. Jasper Stuyven, lui, atterrira à Édimbourg sur le coup de 13h locale.
Dans la foulée, toute l’équipe prendra la direction de Dumblane, à une petite heure de l’aéroport, pour y rejoindre Remco Evenepoel. Le premier entraînement collectif sur le circuit de Glasgow est prévu pour vendredi."
https://www.lavenir.net/sports/football/d1a/2023/08/02/anderlecht-le-psv-sinteresse-a-zeno-debast-3JBN4CCNPFGPPMDAPVXJIFCAAU/,2023-08-02T07:02:20.331Z,Anderlecht: le PSV s’intéresse à Zeno Debast,2023-08-02T07:02:20.331Z,L'Avenir,fr-be,"Le jeune Anderlechtois plaît à l’entraîneur Peter Bosz. Jusqu’à présent, cela ne va pas plus loin. Il n’y a pas encore eu de prise de contact mais le dossier pourrait vite s’accélérer.
Le Sporting ne négociera pas en dessous de 15 millions € pour son Diable. Francfort et Villarreal avaient déjà tenté leur chance dans ce mercato mais les approches autour de 10 millions € avaient été repoussées.
Dans l’autre sens, le RSCA continue à chercher des renforts au milieu de terrain. Une piste mène en Suisse où Ardon Jashiri (21 ans) plaît. Il est l’élégant médian défensif de Lucerne mais coûte cher."
https://www.lavenir.net/actu/2023/08/01/des-pommes-de-terre-au-prix-fort-et-qui-le-resteront-en-attendant-la-nouvelle-recolte-J3MET2ZSRJB5PFUG32MFGTEHHQ/,2023-08-01T14:14:00Z,Des pommes de terre au prix fort et qui le resteront en attendant la nouvelle récolte,2023-08-01T14:14:00Z,L'Avenir,fr-be,"Une augmentation de 35% en moyenne depuis le mois de mai: les pommes de terre ont rarement été aussi chères. En cause ? Des stocks de pommes de terre de conservation qui ont commencé à s’épuiser en juin et des primeurs dont on commence à peine l’arrachage en certains endroits. Principalement en Flandre où des variétés hâtives ont été plantées dans une terre plus légère.
""Depuis une à deux semaines, on n’a plus de pommes de terre, ce qui est une situation assez extraordinaire"", indique Christophe Vermeulen, directeur et CEO de Belgapom, l’organisation professionnelle des négociants en pommes de terre de consommation. Une situation qui s’explique par la sécheresse de 2022 qui n’a pas permis de constituer des stocks suffisamment larges et une plantation 2023 qui a démarré avec un mois de retard à cause d’un printemps qui n’avait plus été aussi pluvieux depuis 2001.
""On attendait des importations du bassin méditerranéen pour compenser la pénurie, mais on n’en a pas eu car ils ont raté leurs cultures à cause de la météo, dit Pierre Lebrun, ingénieur agronome à la Filière wallonne de la pomme de terre (FIWAP). Résultat, en caricaturant un peu, il n’y avait plus une pomme de terre à trouver en Europe la semaine dernière."" D’où le prix fort…
""Mais cette situation ne sera que temporaire"", rassure Christophe Vermeulen. Mais les variétés tardives étant elles aussi… en retard, elles ne seront arrachées qu’en octobre. Et les prix resteront donc probablement élevés jusqu’à l’automne.
Dégringoleront-ils ensuite des 35% pris ces derniers mois ? Tout dépendra évidemment des rendements de cette saison et il faudra encore attendre quelques semaines pour en avoir une idée précise.
""Le retard pris pour la plantation, on n’a pas pu le rattraper notamment parce qu’il a fait très sec en juin , dit Pierre Lebrun. Actuellement, la météo est plutôt favorable pour les pommes de terre, mais on ne sera rassuré sur les volumes et les calibres que si la situation se maintient tout le mois d’août."""
https://www.lavenir.net/regions/huy-waremme/hamoir/2023/08/02/la-pluie-sonne-le-glas-des-6h-cuistax-de-comblain-la-tour-la-meteo-est-vraiment-trop-pourrie-QHE4AGN5XRGH7FIKJ7KRLU22MU/,2023-08-02T06:30:00Z,"La pluie sonne le glas des 6H cuistax de Comblain-la-Tour: ""La météo est vraiment trop pourrie""",2023-08-02T06:30:00Z,L'Avenir,fr-be,"La pluie s’abat sur la Belgique depuis plusieurs jours et les prévisions météo ne sont guère meilleures pour ce week-end. C’est ce qui a décidé le comité des jeunes de Comblain-la-Tour à jeter l’éponge pour sa première édition des 6 H cuistax, ce samedi 5 août. ""On annule tout, regrette Nathan Layon, vice-président du comité, ce dernier récemment reformé et renouvelé. La météo est vraiment trop pourrie. Or, notre parcours, concentré sur Comblain-la-Tour, est composé de parties herbeuses. C’est trop dangereux et risqué. Comme nous n’avions pas trop d’inscrits, cinq équipes, ce n’est pas une décision trop difficile à prendre.""
L’équipe travaillait pourtant depuis des mois sur l’événement: parcours, sponsors, organisation, autorisation, communication… ""Oui, on planche dessus depuis un moment mais comme on compte bien faire l’édition 2024, rien n’est perdu, sourit Nathan. Le but de ces 6H cuistax est de créer une émulation dans le village, avec les jeunes et moins jeunes. Et en fin de course sont prévus un bar et un stand de burgers, pour clôturer en beauté… Ce n’est que partie remise.""
Du coup, le comité est déjà sur la balle pour l’organisation de l’activité suivante ( ""on prévoit quatre activités par an""): le Cramignon de la fête de Comblain-la-Tour le week-end du 1er septembre. ""On a décidé de relancer cette activité, arrêtée depuis trois-quatre ans. Il s’agit d’un cortège en musique qui sillonne le village, à la rencontre des habitants qui désirent nous offrir un petit verre."" Un moyen de tisser des liens villageois. ""On sera une trentaine et on se réjouit déjà"", confie Nathan."
https://www.lavenir.net/opinions/2023/08/01/au-sahel-place-a-linfluence-discrete-YEUOI67N2REOLFTVJVNO6KW5WQ/,2023-08-01T18:06:00Z,"Au Sahel, place à l’influence discrète",2023-08-01T18:06:00Z,L'Avenir,fr-be,"Après les efforts déployés au Sahel pour lutter contre un djihadisme endémique aux côtés d’États amis, les Occidentaux, France en tête, s’en trouvent à présent chassés, alors même que la menace islamiste est plus que jamais d’actualité.
Sur le plan stratégique, le coup d’État au Niger ne fait en réalité qu’accélérer un agenda déjà établi avant même le coup d’arrêt de l’opération Barkhane (anciennement Serval), qui visait à contrer les groupes armés terroristes sur ce vaste territoire englobant plusieurs pays (Mauritanie, Mali, Burkina Faso, Niger et Tchad).
Cette lutte n’est pas terminée et ne fait d’ailleurs, probablement, que commencer. Simplement, la forme de cette lutte doit et va changer de visage.
Qu’ils le veuillent ou non, les pays occidentaux, notamment européens, sont plus ou moins condamnés à passer du soutien fièrement affiché à un rôle de l’ombre, avec tout ce que cela recèle de critiquable sur le plan de la transparence. Mais c’est ainsi : en quelques années, l’équilibre mondial a vacillé à une vitesse stupéfiante. Cela vaut aussi pour l’Afrique, où les Occidentaux ont peu à peu perdu une influence sans doute plus fragile qu’ils ne l’imaginaient. En vingt ans à peine, des pans entiers de populations amies se sont retournés contre ces dirigeants au ton volontiers paternaliste et à la franchise discutable.
Face aux discours lisses et (souvent) creux des Américains et des Européens, la Chine, la Russie, et d’autres arrivent, au Niger comme ailleurs, avec du cash, des armes, et un discours simpliste et populiste dopé par les réseaux sociaux. Les intentions à l’égard du continent n’ont évidemment rien de louable, mais cela marche: ceux qui jadis furent effectivement colonisés y croient, parce qu’il n’y a en réalité plus grand-chose en quoi croire. Au milieu de ce jeu géopolitique où l’émancipation des peuples passe au second plan, les milices djihadistes attendent patiemment leur heure, espérant le chaos sur lequel bâtir un nouveau califat. C’est une réalité, à laquelle il faut se préparer intelligemment. Et discrètement."
