,source_url,article_title,article_text,published_date,last_modified_date
21,https://www.lalibre.be/dernieres-depeches/2023/08/02/dans-les-carpates-proteger-les-forets-traquer-les-pilleurs-KTZGXHR65BFRBNF74MHKXK3UTM/,"Dans les Carpates, protéger les forêts, traquer les pilleurs","Dans les tréfonds d'une forêt des Carpates en Pologne, des marques de griffes ornent l'écorce d'un vieux sapin. Garnie de branches et de feuilles, la tanière d'ours se trouve à quelques pas d'une zone déboisée.""Vous voyez cette colline? Ils l'ont déjà rasée. A environ 50 mètres du repaire"", montre un porte-parole de Greenpeace, Marek Jozefiak, dans le village de Zatwarnica (sud-est).En Pologne, il ne reste plus que 150 plantigrades et il faut préserver leur habitat, poursuit M. Jozefiak, mais les forêts qui recouvrent les montagnes des Carpates, ces lieux ""sacrés"", sont trop peu protégées, se lamente-t-il.La chaîne des Carpates s'étire sur 1.500 km à travers huit Etats d'Europe centrale et ses forêts, certaines anciennes (âgées de plus de 150 ans) voire primaires (jamais altérées par l'activité humaine), sont l'un des derniers havres de biodiversité de l'Europe.Peuplées de hêtres ou de conifères, de centaines d'espèces de plantes, de bisons, de lynx, de loups, de chats sauvages, de nombreuses espèces d'oiseaux comme le pic tridactyle, elles jouent un rôle clé dans la lutte contre le changement climatique en capturant le CO2.Mais, notait Greenpeace dans un rapport de novembre 2022, ce sont ""en moyenne, plus de cinq terrains de football de forêt qui disparaissent chaque heure"" dans les Carpates.Une réalité qui suscite encore une relative indifférence en Pologne mais déjà un sursaut en Roumanie, comme ont pu le constater des journalistes de l'AFP.- Une lucrative exploitation -Plus de la moitié de la superficie des Carpates se trouve en Roumanie, la chaîne parcourant également la Slovaquie, la Pologne, l'Ukraine et dans une moindre mesure la Hongrie, la Serbie, la République tchèque et l'Autriche.Sur le papier, ""c'est l'une des régions les plus protégées de l'Union européenne"", notait Greenpeace dans son rapport.Dans les faits, en Pologne, seules 1 à 3% de forêts le sont ""strictement"", ajoutait l'ONG.L'agence forestière d'Etat, chargée à la fois de préserver et d'exploiter les forêts, en possède la majorité. Ses recettes ont augmenté de 50% en 2022 sur un an, à 15,2 milliards de zlotys (3,4 milliards d'euros), dont 90% issues de la vente du bois.Elle ""essaie d'en tirer autant d'argent qu'elle le peut"", accuse Marek Jozefiak.En 2018, la Pologne avait été condamnée par la justice européenne pour ses abattages dans la forêt primaire de Bialowieza (est), la plus grande encore existante en Europe, classée au patrimoine mondial de l'Unesco.Face aux critiques, les autorités répondent planter de nouveaux arbres.Une solution qui ne compense pas les dégâts écologiques causés, avancent les militants.Au cours des deux dernières décennies, la Pologne n'a pas créé un seul parc national en raison d'une législation accordant aux autorités locales un droit de veto. Même dans ceux qui existent, l'exploitation n'est pas interdite.""Le processus n'a pas d'impact négatif sur l'écosystème forestier"", assure la cheffe d'une exploitation Ewa Tkacz. ""La nature nous est très chère.""Des défenseurs de l'environnement mènent régulièrement des opérations de protestation.Les Carpates ""deviennent une sorte de terre agricole, subordonnée à l'exploitation forestière"", s'emporte Andrzej Zbrozek, un enseignant en biologie vivant au cœur des bois.""Il m'est difficile d'accepter que les forêts dans lesquelles je me suis promené toute ma vie se clairsèment petit à petit"", poursuit le quinquagénaire.Les ravages sont les mêmes en Slovaquie, où selon le géographe Mikulas Huba, bien que la superficie forestière dépasse officiellement 40% du territoire slovaque, ""ce ne sont plus de véritables forêts"" mais souvent des sites d'exploitation ou de simples buissons.Devant ce qu'elle qualifie d'inaction des autorités polonaises, Greenpeace demande à l'UE de développer et de financer un plan pour ""protéger"" les Carpates ""en tant qu'héritage naturel clé"".C'est ce qu'il s'est passé en Roumanie.- Apps et caméras de surveillance -Les épicéas montent jusqu'au ciel et l'ingénieur forestier Gabriel Oltean s'enfonce dans les ténèbres des Carpates roumaines, à la recherche d'arbres qu'il avaient marqués au fer d'un numéro il y a deux ans.Cette méthode encore utilisée pour vérifier si des coupes illégales ont eu lieu est cependant peu efficace, souligne l'expert de 32 ans incapable de retrouver les troncs en question dans cette commune rurale de Ghimes-Faget (est). ""Alors imaginez un inspecteur qui débarque sans rien connaître de l'endroit !""Le personnel manque et les traces s'effacent avec le temps ou disparaissent sous la résine.Relativement préservées sous le régime du dictateur communiste Nicolae Ceausescu qui en avait fait un terrain de chasse, les forêts ont subi après sa mort en 1989 un défrichage clandestin que les autorités ont longtemps peiné à enrayer.Vues du ciel, de vastes balafres de coupes apparaissent dans la verdure. Au sol des souches rappellent les arbres qui peuplaient des zones aux allures désormais de pâturages. Quelque 80 millions de m3 de bois ont été coupés illégalement entre 1990 et 2011, selon une estimation de la Cour des comptes roumaine datant de 2013.Actuellement, les forêts couvrent un tiers du territoire (6,6 millions d'hectares), pour une industrie représentant au total 4,5% du PIB, soit près de 10 milliards d'euros, selon le cabinet PwC.Les arbres coupés servent de bois de chauffage, notamment en zone rurale, ou sont destinés au marché international de l'ameublement et du bricolage.S'il est difficile d'avoir des chiffres exacts, le Fonds mondial pour la nature (WWF) estime, sur la base d’activités de surveillance ponctuelles, qu'un tiers des convois sont illégaux.Un fléau tel qu'à la suite du signalement d'ONG, la Commission européenne a lancé début 2020 une procédure d'infraction et menacé la Roumanie de sanctions financières.Pour mieux pister les pilleurs, un outil numérique de traçage des camions mis en place en 2014, Sumal, a depuis été modernisé. Les transporteurs doivent télécharger dans une application des photos montrant la quantité de bois quittant la forêt afin de la comparer avec celle entrant dans les entrepôts.Fin janvier, le ministre de l'Environnement de l'époque, Barna Tanczos, a vanté dans la presse locale ""le système le plus sophistiqué d'Europe"".Mais les groupes criminels parviennent encore souvent à déjouer les contrôles en organisant plusieurs transports avec un seul avis d’autorisation. Seule une petite partie est confisquée: près de 90.000 m3 de bois en 2022, selon les chiffres officiels.Le gouvernement a décidé d'aller plus loin. En juin le Parlement a adopté une loi pour rendre les caméras obligatoires sur les routes forestières. En 2024, les premières 350 seront déployées.- Corruption  -Gabriel Oltean en avait posées dès 2021 pour superviser la zone de Ghimes, aux portes de la légendaire Transylvanie.En diffusant ses images en direct sur YouTube, montrant un incessant ballet de camions et de pilleurs présumés sillonnant des routes au bord desquelles des troncs s’empilent, il a provoqué ""un choc psychologique"" chez les habitants, raconte-t-il.Comme d'autres lanceurs d'alerte, il a pu détecter par ce biais plusieurs camions suspects, des cas qui ont ensuite débouché sur l'ouverture d'enquêtes et la confiscation de bois. Aucune condamnation n'a été prononcée à ce stade.Pour pouvoir intercepter les coupables, il faudrait un logiciel capable d'alerter en temps réel, explique Radu Melu, expert de WWF en Roumanie.Sinon à moins d'une vigilance constante, ""les camions passent devant la caméra, les images sont archivées et effacées après un certain temps sans que rien ne se passe"".Le gouvernement prévoit de mettre en place un sophistiqué système de surveillance avec images satellites, drones et avions survolant les zones - un investissement de 46 millions d'euros financé par des fonds européens.Pour Gabriel Oltean, seule la technologie permettra de lutter contre la déforestation en ""réduisant l'intervention humaine"". Car la mafia du bois bénéficie souvent de complicités au sein d'une administration forestière corrompue, comme l'ont montré plusieurs scandales retentissants ces dernières années.""C'est comme un radar routier: vous aurez beau être ami avec le policier qui vous arrête, votre excès de vitesse est enregistré et rien ne peut vous sauver"", résume le loquace jeune homme qui travaille désormais comme consultant dans le domaine.Dans sa zone de Ghimes, le garde-forestier Petre Oltean (sans lien de parenté avec Gabriel), voit au jour le jour le combat contre le déboisement sauvage s'améliorer grâce à la mobilisation de ""gens compétents"" et l'arrivée de collègues ""plus jeunes, avec une mentalité différente"", dit-il.Mais ceux qui luttent le font parfois au péril de leur vie.Des agressions de militants et d'agents forestiers ont été recensées, deux d'entre ont été tués en 2019.burs-amj/bo-anb/dp/roc",2023-08-02,2023-08-02
22,https://www.lalibre.be/dernieres-depeches/2023/08/02/les-survivants-oublies-de-lexplosion-de-beyrouth-HVP5TTIB3REMNBQTRGFERYSBOA/,Les survivants oubliés de l'explosion de Beyrouth,"Trois ans après l'explosion meurtrière au port de Beyrouth, Dany Salameh ne peut toujours pas se déplacer sans déambulateur, faute de pouvoir payer ses soins. Comme beaucoup d'autres victimes, cet homme de 39 ans se sent abandonné par l'Etat libanais.""Après le 4 août, l'Etat nous a oubliés"", déplore cet ancien ingénieur du son, en caressant son chien dans son appartement situé près du port. ""J'ai perdu ma voiture, ma maison, mon emploi, ma mobilité... Pourtant, personne ne s'est occupé de nous"".Dany Salameh se trouvait chez lui quand le drame s'est produit le 4 août 2020, et a été projeté par le souffle de l'explosion d'un bout de la terrasse à l'autre.La déflagration, l'une des plus grandes explosions non nucléaires de l'histoire, a dévasté une grande partie du port de Beyrouth et des quartiers environnants, tuant plus de 220 personnes et en blessant plus de 6.500.Elle est intervenue alors que l'économie libanaise avait commencé à s'effondrer à la fin de l'année 2019.Les survivants reprochent à l'Etat libanais, en faillite, de ne leur avoir fourni aucun soutien médical ou financier, et d'avoir bloqué l'enquête sur l'origine du drame.Le choc de l'explosion du 4 août 2020 a aggravé la maladie de Dany Salameh, atteint d'une sclérose en plaques, limitant davantage ses déplacements.Son traitement mensuel coûte 140 dollars et l'injection biannuelle qu'on lui a prescrite atteint les 1.000 dollars. A cela, s'ajoute une opération des voies urinaires qui coûte 10.000 dollars, qu'il ne peut pas se permettre non plus.Comme il ne prend plus ses cachets depuis plusieurs mois, il a fini par tomber et se blesser à la tête, raconte-t-il, le crâne entouré de bandages.- ""Leur pays les a tués"" -Amanda Cherri, une ancienne maquilleuse pour célébrités, a dû elle aussi abandonner sa carrière à cause de ses blessures et de douleurs constantes.""Ma vie s'est terminée ici, quelqu'un a volé ma vie en cinq minutes et je ne sais pas qui c'est"", dit cette brune de 40 ans sur le toit de l'immeuble où elle travaillait, surplombant le port.Lors de l'explosion, deux immenses miroirs se sont effondrés sur elle, et les éclats de deux énormes vases lui ont transpercé le visage et le corps.Sa main gauche est paralysée et elle ne voit plus que de l'œil gauche.Sylvana Lakkis, qui dirige l'Union des handicapés du Liban, estime que 800 à 1.000 personnes ont eu des séquelles temporaires ou permanentes après l'explosion, en l'absence de tout recensement des autorités.""Les personnes devenues handicapées ont droit à un soutien tout au long de leur vie"", déclare Mme Lakkis. ""Aujourd'hui encore, beaucoup ont besoin d'un traitement qu'elles ne peuvent pas s'offrir"".Au moins quatre survivants devenus handicapés après l'explosion sont décédés au cours de l'année écoulée parce qu'ils n'avaient pas les moyens de se faire soigner ou parce qu'ils avaient reçu des soins inadéquats, selon elle.""L'explosion ne les a pas tués, c'est leur pays qui les a tués"", assure-t-elle.- Plus d'espoir -Depuis l'explosion, Mikhail Younan boîte. Ce père d'un enfant a besoin d'une prothèse de genou coûteuse pour marcher normalement, mais il n'a même pas les moyens de consulter un médecin.""Si l'Etat libanais m'avait aidé, j'aurais pu avoir une vie à peu près normale"", regrette ce livreur de gaz de 52 ans.""J'ai perdu beaucoup de clients, surtout qu'avec les coupures de courant, je n'arrive plus à monter les escaliers"" chargé de lourdes bouteilles de gaz.Il ne vit plus sans analgésiques et anti-inflammatoires, qui lui provoquent des problèmes rénaux. ""La douleur est devenue un compagnon au quotidien"", soupire-t-il.Selon les autorités, l'énorme explosion a été provoquée par une immense quantité de nitrate d'ammonium entreposée sans précautions pendant des années au port.Les autorités libanaises ont refusé une enquête internationale et sont accusées d'avoir entravé l'enquête locale.Le juge indépendant Tarek Bitar a été contraint de suspendre une première fois son enquête pendant 13 mois, en raison d'une quarantaine de poursuites à son encontre de la part de responsables politiques et d'intenses pressions.En janvier dernier, il a repris son travail, mais a été poursuivi pour insubordination par le procureur général après avoir inculpé plusieurs personnalités de haut rang, une première dans l'histoire du Liban.""Je n'ai plus d'espoir"", confie Mikhail Younan. ""A chaque fois que la justice fonctionne, quelqu'un lui met des bâtons dans les roues"".",2023-08-02,2023-08-02
23,https://www.lalibre.be/dernieres-depeches/2023/08/02/inde-le-desespoir-des-habitants-du-manipur-fuyant-les-violences-interethniques-5ZN2PJZYPVAELJE6O5UQ6QQIFE/,Inde: le désespoir des habitants du Manipur fuyant les violences interethniques,"Les violences interethniques en Inde dans l'Etat du Manipur (Nord-Est) ont divisé les communautés mais les victimes des deux camps livrent des témoignages similaires sur des proches assassinés, des maisons incendiées et leurs sentiments de désespoir.Au moins 120 personnes sont mortes depuis mai dans cet Etat lors d'affrontements armés entre les Meiteis --communauté majoritaire essentiellement hindoue-- et la minorité chrétienne des Kukis. Le bilan humain serait bien plus élevé, estiment de nombreux habitants.Quelque 50.000 personnes ont été contraintes de fuir. Parmi elles, Ranjana Moirangthem, une enseignante évacuée par l'armée après une nuit effroyable passée avec 25 voisins dans un abri pour échapper aux combats armés qui faisaient rage.Cette Meitei, qui vivait dans ce qui est devenu un bastion kuki de Churachandpur, s'est enfuie avec pour seuls biens les vêtements qu'elle portait. Dans la panique, elle a oublié ses diplômes, indispensables pour retrouver un travail.Elle a demandé à un ami kuki de récupérer ses précieux documents mais ils auraient brûlé, sa maison faisant vraisemblablement partie des milliers d'habitations parties en fumée.""J'étais enseignante"", dit-elle, ""je ne sais pas quoi faire car je n'ai plus rien pour prouver que je suis qualifiée"".Elle vit désormais de l'aide du gouvernement et d'organisations caritatives, dans une maison surpeuplée du district de Moirang: quelque 250 personnes y logent, le sol est jonché de matelas.""Je veux tout simplement rentrer"", se lamente-t-elle. ""Churachandpur est l'endroit où j'ai toujours vécu, c'est ma maison"".- Maisons incendiées -L. Sonia, une Meitei qui vit dorénavant dans la même maison, raconte avoir en vain tenté d'interpeller les élus locaux quand des gangs ont saccagé son quartier de Churachandpur.""Leur problème, c'est le gouvernement, n'est-ce pas? Pourquoi mettre le feu à nos maisons?"", s'interroge-t-elle en laissant éclater sa colère. ""Après des inondations, les gens sont transférés dans des camps, mais ils retournent chez eux... Que faire?""Les Etats éloignés du Nord-Est de l'Inde, entre le Bangladesh, la Chine et la Birmanie, connaissent depuis longtemps des tensions inter-ethniques.Le regain de violences au Manipur a éclaté notamment après une marche de protestation contre l'éventualité que les Meiteis obtiennent le statut plus avantageux de ""tribu répertoriée"" qui leur garantirait des quotas d'emplois publics et d'admissions dans les universités.Les deux parties accusent le gouvernement de l'Etat, dirigé par le parti nationaliste hindou Bharatiya Janata (BJP), et le gouvernement central de ne pas avoir mis fin à ces violences.Le ministre indien de l'Intérieur, Amit Shah, a promis une ""enquête impartiale"" sur les violences, affirmant que le gouvernement se tient ""aux côtés du peuple de Manipur"".Mais les affrontements n'ont pas cessé et les personnes qui ont tout perdu ne décolèrent pas.""Des dizaines de milliers de personnes au Manipur pleurent, que fait Narendra Modi?"", enrage Sonia, dans un appel désespéré au Premier ministre indien. ""Ne sommes-nous pas des citoyens indiens?""- ""Où va-t-il aller?"" -Pour signifier aux Meiteis qu'ils ne sont plus les bienvenus dans le district de Churachandpur, de faux cercueils jalonnent la route qui y mène, en guise d'avertissement. Sur les panneaux de signalisation, le nom de Churachandpur a été biffé car il vient d'un ancien roi Meitei.Les Kukis ont construit un mémorial en bambou avec des images de leurs concitoyens tués, y compris le plus jeune, un bébé de deux mois. Un message rappelle que leur ""sang n'a pas coulé en vain"".Dans un camp de déplacés kukis, Vaneilhing, 40 ans, mère de deux enfants, raconte comment des centaines de personnes vêtues de noir ont débarqué chez elle. Ils ont d'abord pillé sa maison avant d'y mettre feu.""Nous pleurons tous les jours (...) certains n'ont pas eu le temps d'enfiler leurs chaussures avant de s'enfuir en courant"", témoigne cette ancienne commerçante, trop effrayée par d'éventuelles représailles pour donner son identité complète.La soir, la communauté se réunit dans une chapelle de fortune, priant et chantant des hymnes pour tenter de couvrir le bruit des échanges de tirs entre milices rivales.Au début du mois, une naissance a apporté un peu de joie au sein du camp mais très vite la tristesse a repris le dessus.""Qu'est-ce que ce bébé va faire maintenant? Où va-t-il aller?"" se demande Vaneilhing.",2023-08-02,2023-08-02
24,https://www.lalibre.be/dernieres-depeches/2023/08/02/thailande-le-parti-vainqueur-des-elections-ecarte-de-la-coalition-pro-democratie-7B4URXRMQVEOVEEG4R6K37LXLM/,Thaïlande: le parti vainqueur des élections écarté de la coalition pro-démocratie,"Le parti réformiste vainqueur des dernières élections législatives en Thaïlande a été écarté mercredi de la coalition de huit partis pro-démocratie qui tente de former un gouvernement, dans un contexte de forte résistance des militaires et des milieux pro-royalistes.Le parti Move Forward (MFP) est arrivé largement en tête lors du scrutin du 14 mai et a remporté le plus grand nombre de députés, grâce au soutien massif d'une jeunesse avide de changements profonds dans le royaume, gouverné par l'armée depuis quasiment une décennie.Mais la candidature de son chef, Pita Limjaroenrat, au poste de Premier ministre a été balayée par les sénateurs, triés sur le volet par l'ancienne junte, en raison de sa détermination à réformer la très stricte loi sur la diffamation royale.Après des jours de tractations en coulisses, le dirigeant du Pheu Thai, l'autre principal parti de la coalition, a annoncé la mise à l'écart de Move Forward.""La formation du nouveau gouvernement n'inclura pas le MFP"", a déclaré Chonlanan Srikaew aux journalistes.""Le Pheu Thai s'efforcera d'obtenir suffisamment de voix, le MFP sera dans l'opposition et nous travaillerons dans une nouvelle dimension qui sera bénéfique pour le peuple. Le parti va maintenant présenter le magnat de l'immobilier Srettha Thavisin comme candidat au poste de Premier ministre"", a-t-il ajouté.Les discussions visant à élargir la coalition à d'autres partis ont révélé que l'insistance du MFP à vouloir réformer la loi sur le lèse-majesté constituait une pierre d'achoppement majeure, a-t-il poursuivi.""Plusieurs partis ont clairement fait savoir qu'ils ne soutiendraient aucun gouvernement avec le MFP dans la coalition"", selon Chonlanan Srikaew.Outre la réforme de la diffamation royale, le MFP a également effrayé l'establishment thaïlandais en promettant de réformer l'armée et de démanteler les monopoles qui dominent l'économie du royaume.Depuis l'échec de Pita Limjaroenrat à devenir Premier ministre, ""ce n'était qu'une question de temps"", avant que le Pheu Thai ne se débarrasse de lui, a déclaré à l'AFP le politologue Thitinan Pongsudhirak.- Un homme d'affaires candidat -""La question est de savoir si le MFP soutiendra le candidat Pheu Thai pour marginaliser le Sénat"", a déclaré Thitinan Pongsudhirak à l'AFP.""Si c'est le cas, ce serait un camouflet pour les putschistes"".Pour devenir Premier ministre, un candidat doit être approuvé à la majorité par les deux chambres, les 500 députés élus et les 250 sénateurs nommés par l'ancienne junte.Pita Limjaroenrat, 42 ans, diplômé de Harvard, avait obtenu 324 voix dans les deux chambres lors d'un vote à la mi-juillet, mais seulement 13 au Sénat.Sa deuxième tentative quelques jours plus tard a été bloquée et il a été suspendu de son mandat de député par la Cour constitutionnelle pour détention de parts dans une chaîne de télévision. La loi thaïlandaise l'interdit, sachant cependant que cette chaîne n'a plus diffusé depuis 2007.Le vote du Parlement pour désigner le Premier ministre est prévu vendredi. Le parti Move Forward n'a pas encore donné de consigne de vote à ses députés.Srettha Thavisin, homme d'affaires de 60 ans au profil consensuel, va devoir constituer autour de lui une nouvelle coalition susceptible de remporter l'adhésion des sénateurs.Mardi dans une vidéo diffusé par son parti, il a affirmé exclure de gouverner avec les partis pro-militaires auteurs du coup d'Etat de 2014.Il aura cependant besoin du soutien d'une partie du gouvernement sortant issu de ce coup d'Etat, comme le Bumjathai d'Anutin Charnvirakul qui dispose du troisième plus important groupe de députés, pour avoir une majorité à l'Assemblée.Le Pheu Thai est un poids lourd de la politique thaïlandaise, dirigé en sous-main par la famille Shinawatra qui compte parmi ses membres deux anciens Premiers ministres évincés par des coups d'Etat militaires en 2006 et 2014.Le patriarche de ce clan incontournable de la politique thaïlandaise, Thaksin Shinawatra, est en exil principalement à Dubaï depuis 15 ans pour échapper à une condamnation pour corruption, dans un procès qu'il juge politique.Mais la fille du milliardaire âgé de 74 ans a annoncé la semaine dernière qu'il avait l'intention de rentrer au royaume le 10 août prochain et de s'en remettre à la justice.",2023-08-02,2023-08-02
25,https://www.lalibre.be/regions/bruxelles/2023/08/02/rammstein-a-bruxelles-cette-semaine-pour-trois-concerts-voici-les-perturbations-de-mobilite-attendues-ALEPGRAD6BBYXEJIFUFEDIPSTQ/,Rammstein à Bruxelles cette semaine pour trois concerts : voici les perturbations de mobilité attendues,"Le célèbre groupe de métal allemand Rammstein fera trembler les murs du stade Roi Baudouin ces 3, 4 et 5 août. Un méga concert qui, à l’instar des prestations de Beyoncé et The Weeknd, aura un impact sur la mobilité du nord de la capitale.""Nous vous déconseillons vivement de venir en voiture au Stade Roi Baudouin"", indique l’organisation. Le parking est pour rappel payant. Comptez 15€ pour une place au parking C. “Il est interdit de se garer sur le site du Heysel et dans les rues environnantes. La police de la route surveille de très près le respect de cette interdiction. Il n’y a aucune place de parking à l’exception des parkings officiels.”La desserte en transports en commun est renforcée pour l'occasion. Niveau trains, “après le concert, de nombreuses destinations peuvent encore être atteintes. Au départ de Bruxelles-Midi, le dernier train pour Gand et Bruges est à 00h30, pour Anvers à 23h56, Louvain et Liège à 00h20”, indique l’organisation.La Stib va renforcer ses fréquences, avec le même dispositif que pour les autres concerts. Pour rappel, le site du Heysel est desservi par le métro bruxellois (ligne 6, et arrêts Heysel ou Houba-Brugmann). A noter : “La station Roi Baudouin est fermée après 22h”, infome la Stib, ainsi que certains accès de la station Heysel et Houba-Brugmann.Le site est également desservi via plusieurs trams (3, 7, 9, 51 et 93) et plusieurs bus De Lijn et Stib. Mais ici aussi attention pour la ligne 9, “le terminus Roi Baudouin n’est pas desservi à partir de 14h”.Rappelons que l’Event Pass (code sur le ticket de concert) permet d’effectuer un aller-retour vers et depuis le stade Roi Baudouin en le scannant via un automate de la Stib.Deux parkings pour vélos sont prévus, avenue Houba de Strooper et avenue Impératrice Charlotte. Pour ceux qui prennent un vélo dans leur coffre, deux parkings de dissuasion gratuits sont également disponibles, au Jardin botanique de Meise (4,5 km) et au Carrefour de Berchem (5 km).",2023-08-02,2023-08-02
26,https://www.lalibre.be/lifestyle/people/2023/08/02/genevieve-de-fontenay-est-decedee-NVHXENINPFBSNCWQSC4Y6RBILY/,Geneviève de Fontenay est décédée,"Geneviève de Fontenay, figure historique du concours Miss France avant d'en devenir persona non grata, est décédée à l'âge de 90 ans, a appris mercredi l'AFP auprès de son entourage, confirmant une information de TF1.Mme de Fontenay est décédée dans la nuit de lundi à mardi, ont précisé ces sources à l'AFP. Les causes de la mort de l'ancienne présidente du concours Miss France n'ont pas été communiquées.Retirée de la vie publique depuis des années, elle avait été mise en examen en juin dernier pour injures et incitation à la discrimination transphobes.Geneviève de Fontenay, ancienne dirigeante du Comité Miss France, avait tourné la page des Miss en 2015. (Avec AFP)",2023-08-02,2023-08-02
27,https://www.lalibre.be/international/europe/guerre-ukraine-russie/2023/08/02/les-drones-maritimes-nouvelle-arme-des-ukrainiens-en-mer-ils-terrifient-les-russes-GMGZKXEMWBEN7GM6THZZXO4RA4/,"Les drones maritimes, nouvelle arme des Ukrainiens en mer: ""Ils terrifient les Russes""","Pour lutter contre la Russie sur les eaux de la mer Noire, l'armée ukrainienne a mis au point des drones maritimes.Gardés par l'armée ukrainienne dans un lieu tenu secret au bord d'un lac, ces drones kamikazes, munis de 300 kilos d'explosifs, sont testés par les forces ukrainiennes. Ils ont pour but de frapper la flotte russe. CNN a été le premier média a pouvoir se rendre sur les lieux de cette base navale ukrainienne.Ces drones, qui ressemblent à des canoës, sont téléguidés à distance par des soldats ukrainiens. Ils naviguent à la surface de l'eau, ont une portée de 800 kilomètres et peuvent naviguer à 80km/H.Ces drones ont vu le jour en 2022, après que l'invasion russe ait commencé en Ukraine. Des entreprises et des particuliers du monde entier ont levé des fonds pour l'organisation United24 qui a fabriqué 25 drones en quelques jours grâce aux six millions d'euros récoltés.""C'était très important car nous n'avions pas grand-chose à opposer à un pays doté d'une flotte navale"", a confié un développeur de drones à nos conrères de CNN. ""Nous avons créé quelque chose nous-mêmes car nous n'avions aucune capacité existante"".Un pilote de drones expliquait son expérience: ""Ces drones sont conçus pour détruire les navires de la flotte russe de la mer Noire. Ils sont utilisés avec succès et terrifient les Russes.""Ce sont notamment ces drones maritimes qui étaient à l'origine de l'attaque du pont de Kertch vers la Crimée et de l'attaque du vaisseau amiral russe Admiral Makarov.",2023-08-02,2023-08-02
28,https://www.lalibre.be/belgique/politique-belge/2023/08/02/coup-detat-au-niger-hadja-lahbib-fait-le-point-sur-levacuation-des-belges-GFCQOQQQJFAIDAAQDQPEJFDJTU/,Coup d'Etat au Niger: Hadja Lahbib fait le point sur l'évacuation des Belges,"""Cette nuit, 15 Belges et ayant droit ont quitté le Niger à bord de vols d'évacuation français"" a indiqué la ministre des Affaires étrangères Hadja Lahbib (MR) sur Twitter.La ministre a remercié la France pour cette opération. ""La sécurité de nos compatriotes est notre principale préoccupation"", a ajouté Mme Lahbib.Les Affaires étrangères avaient annoncé mardi que plusieurs ressortissants belges et ayants droit (membres de la famille notamment) seraient évacués à bord d'avions français après avoir manifesté leur volonté de quitter le Niger.La France avait informé la Belgique de la possibilité d'inclure d'autres ressortissants européens à l'opération d'évacuation que Paris a mis sur pied pour les siens.Selon les informations des Affaires étrangères communiquées mardi, quelque 110 Belges étaient présents dans le pays d'Afrique de l'Ouest. Nonante Belges sont inscrits au registre consulaire au Niger et une vingtaine avaient signalé leur présence dans le pays via la page Travellers Online.Un coup d'État a eu lieu au Niger la semaine dernière, chassant du pouvoir le président démocratiquement élu Mohamed Bazoum. Le général Abdourahamane Tchiani s'est autoproclamé nouvel homme fort du pays en proie à des troubles.",2023-08-02,2023-08-02
29,https://www.lalibre.be/lifestyle/people/2023/08/02/apparition-remarquee-de-la-mere-du-fils-illegitime-dalbert-ii-malgre-une-phrase-assassine-sur-charlene-de-monaco-TAOHGWRG7RD3FCAZTNIDLRQM3M/,"Apparition remarquée de la mère du fils illégitime d’Albert II, malgré une phrase assassine sur Charlène de Monaco","Guerre froide. Les relations entre la princesse Charlène de Monaco et Nicole Coste, la mère d’Alexandre Grimaldi-Coste, seraient des plus fraîches. La présence de l’ancienne hôtesse de l’air lors du Gala de la Croix-Rouge 2023 a donc de quoi étonner.Celle qui a eu une idylle avec Albert II dans les années 2000 était en effet conviée à cette 74e édition à Monte-Carlo. Nicole Coste, vêtue d’une robe rouge, a été immortalisée dans la Salle des Étoiles. “Rouge, ma couleur préférée”, a-t-elle écrit sur son compte Instagram.Il y a deux ans, elle aurait eu des propos particulièrement durs à l’égard de Charlène. “Je me fiche de ce qui se passe avec elle. Pourquoi je devrais m’en soucier ? Tout ce qui lui arrive, c’est le karma”, aurait-elle glissé à l’expert royal britannique Richard Eden lors d’une soirée à Londres. “Les habitants de Monaco m’aiment plus que Charlène. Ils m’aiment vraiment et me respectent”, aurait-elle ajouté. Les propos avaient été publiés dans le Daily Mail dans la foulée.Nicole Coste avait déjà laissé transparaître cette rivalité lors d’une interview avec Paris Match France. “Elle a changé mon fils de chambre, profitant de l’absence de son père pour l’installer dans l’aile des employés. En tant que mère, je ne trouve pas de mots pour décrire ces agissements”, lâchait-elle en septembre 2021.",2023-08-02,2023-08-02
30,https://www.lalibre.be/etudiant/etudes/2023/08/02/la-nouvelle-equipe-de-la-fef-prend-fonction-a-nouveau-presidee-par-emila-hoxhaj-YCBUFBJEFRBV5CXUWWA5FZL6FE/,"La nouvelle équipe de la FEF prend fonction, à nouveau présidée par Emila Hoxhaj","Composée de représentants des étudiants universitaires, des hautes écoles et des écoles supérieures des arts, cette nouvelle équipe avait été élue en avril dernier par le Conseil fédéral de la FEF.Dans le contexte de la poursuite de la mise en application de la réforme du décret paysage, ""dont les premières victimes seront les étudiants précaires"", les priorités annoncées de la FEF pour l'année académique 2023-2024 seront axées sur le refinancement de l'enseignement supérieur, le coût des études, les allocations d'étude et la lutte contre les violences sexistes et sexuelles.",2023-08-02,2023-08-02
